Item,Disaster Type,Month,gglCountry,PersonsPerItem
BlanketGen,DEFAULT,10,Nicosia,1.61
BlanketGen,DEFAULT,11,Nicosia,1.07
BlanketGen,DEFAULT,12,Nicosia,0.85
BlanketGen,DEFAULT,1,Niger,1.44
BlanketGen,DEFAULT,2,Niger,1.99
BlanketGen,DEFAULT,3,Niger,6.25
BlanketGen,DEFAULT,4,Niger,1E+15
BlanketGen,DEFAULT,5,Niger,1E+15
BlanketGen,DEFAULT,6,Niger,1E+15
BlanketGen,DEFAULT,7,Niger,1E+15
BlanketGen,DEFAULT,8,Niger,32.14
BlanketGen,DEFAULT,9,Niger,37.5
BlanketGen,DEFAULT,10,Niger,8.33
BlanketGen,DEFAULT,11,Niger,2.42
BlanketGen,DEFAULT,12,Niger,1.53
BlanketGen,DEFAULT,1,Nigeria,2.56
BlanketGen,DEFAULT,2,Nigeria,4.69
BlanketGen,DEFAULT,3,Nigeria,28.13
BlanketGen,DEFAULT,4,Nigeria,1E+15
BlanketGen,DEFAULT,5,Nigeria,1E+15
BlanketGen,DEFAULT,6,Nigeria,17.31
BlanketGen,DEFAULT,7,Nigeria,7.76
BlanketGen,DEFAULT,8,Nigeria,6.43
BlanketGen,DEFAULT,9,Nigeria,6.62
BlanketGen,DEFAULT,10,Nigeria,6.43
BlanketGen,DEFAULT,11,Nigeria,3.57
BlanketGen,DEFAULT,12,Nigeria,2.53
BlanketGen,DEFAULT,1,Niue,112.5
BlanketGen,DEFAULT,2,Niue,1E+15
BlanketGen,DEFAULT,3,Niue,1E+15
BlanketGen,DEFAULT,4,Niue,18.75
BlanketGen,DEFAULT,5,Niue,7.03
BlanketGen,DEFAULT,6,Niue,4.33
BlanketGen,DEFAULT,7,Niue,3.63
BlanketGen,DEFAULT,8,Niue,3.63
BlanketGen,DEFAULT,9,Niue,4.33
BlanketGen,DEFAULT,10,Niue,5.36
BlanketGen,DEFAULT,11,Niue,10.23
BlanketGen,DEFAULT,12,Niue,18.75
BlanketGen,DEFAULT,1,North Korea,0.35
BlanketGen,DEFAULT,2,North Korea,0.37
BlanketGen,DEFAULT,3,North Korea,0.46
BlanketGen,DEFAULT,4,North Korea,0.61
BlanketGen,DEFAULT,5,North Korea,0.84
BlanketGen,DEFAULT,6,North Korea,1.34
BlanketGen,DEFAULT,7,North Korea,2.42
BlanketGen,DEFAULT,8,North Korea,2.45
BlanketGen,DEFAULT,9,North Korea,1.11
BlanketGen,DEFAULT,10,North Korea,0.68
BlanketGen,DEFAULT,11,North Korea,0.49
BlanketGen,DEFAULT,12,North Korea,0.39
BlanketGen,DEFAULT,1,Northern Mariana Islands,16.07
BlanketGen,DEFAULT,2,Northern Mariana Islands,11.25
BlanketGen,DEFAULT,3,Northern Mariana Islands,17.31
BlanketGen,DEFAULT,4,Northern Mariana Islands,112.5
BlanketGen,DEFAULT,5,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,6,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,7,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,8,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,9,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,10,Northern Mariana Islands,1E+15
BlanketGen,DEFAULT,11,Northern Mariana Islands,225
BlanketGen,DEFAULT,12,Northern Mariana Islands,112.5
BlanketGen,DEFAULT,1,Norway,0.41
BlanketGen,DEFAULT,2,Norway,0.41
BlanketGen,DEFAULT,3,Norway,0.44
BlanketGen,DEFAULT,4,Norway,0.5
BlanketGen,DEFAULT,5,Norway,0.61
BlanketGen,DEFAULT,6,Norway,0.76
BlanketGen,DEFAULT,7,Norway,0.87
BlanketGen,DEFAULT,8,Norway,0.85
BlanketGen,DEFAULT,9,Norway,0.69
BlanketGen,DEFAULT,10,Norway,0.58
BlanketGen,DEFAULT,11,Norway,0.48
BlanketGen,DEFAULT,12,Norway,0.43
BlanketGen,DEFAULT,1,Oman,1.32
BlanketGen,DEFAULT,2,Oman,1.58
BlanketGen,DEFAULT,3,Oman,2.39
BlanketGen,DEFAULT,4,Oman,9
BlanketGen,DEFAULT,5,Oman,1E+15
BlanketGen,DEFAULT,6,Oman,1E+15
BlanketGen,DEFAULT,7,Oman,1E+15
BlanketGen,DEFAULT,8,Oman,1E+15
BlanketGen,DEFAULT,9,Oman,1E+15
BlanketGen,DEFAULT,10,Oman,7.03
BlanketGen,DEFAULT,11,Oman,2.53
BlanketGen,DEFAULT,12,Oman,1.62
BlanketGen,DEFAULT,1,Pakistan,0.63
BlanketGen,DEFAULT,2,Pakistan,0.71
BlanketGen,DEFAULT,3,Pakistan,0.97
BlanketGen,DEFAULT,4,Pakistan,1.58
BlanketGen,DEFAULT,5,Pakistan,3.75
BlanketGen,DEFAULT,6,Pakistan,1E+15
BlanketGen,DEFAULT,7,Pakistan,1E+15
BlanketGen,DEFAULT,8,Pakistan,75
BlanketGen,DEFAULT,9,Pakistan,4.09
BlanketGen,DEFAULT,10,Pakistan,1.41
BlanketGen,DEFAULT,11,Pakistan,0.84
BlanketGen,DEFAULT,12,Pakistan,0.66
BlanketGen,DEFAULT,1,Palau,22.5
BlanketGen,DEFAULT,2,Palau,28.13
BlanketGen,DEFAULT,3,Palau,2.71
BlanketGen,DEFAULT,4,Palau,1E+15
BlanketGen,DEFAULT,5,Palau,1E+15
BlanketGen,DEFAULT,6,Palau,1E+15
BlanketGen,DEFAULT,7,Palau,112.5
BlanketGen,DEFAULT,8,Palau,1E+15
BlanketGen,DEFAULT,9,Palau,225
BlanketGen,DEFAULT,10,Palau,1E+15
BlanketGen,DEFAULT,11,Palau,1E+15
BlanketGen,DEFAULT,12,Palau,56.25
BlanketGen,DEFAULT,1,Panama,1.57
BlanketGen,DEFAULT,2,Panama,1.65
BlanketGen,DEFAULT,3,Panama,1.65
BlanketGen,DEFAULT,4,Panama,1.84
BlanketGen,DEFAULT,5,Panama,2.01
BlanketGen,DEFAULT,6,Panama,1.92
BlanketGen,DEFAULT,7,Panama,1.97
BlanketGen,DEFAULT,8,Panama,1.91
BlanketGen,DEFAULT,9,Panama,1.99
BlanketGen,DEFAULT,10,Panama,2.01
BlanketGen,DEFAULT,11,Panama,1.88
BlanketGen,DEFAULT,12,Panama,1.63
BlanketGen,DEFAULT,1,Papua New Guinea,4.5
BlanketGen,DEFAULT,2,Papua New Guinea,4.41
BlanketGen,DEFAULT,3,Papua New Guinea,4.59
BlanketGen,DEFAULT,4,Papua New Guinea,4.25
BlanketGen,DEFAULT,5,Papua New Guinea,4.17
BlanketGen,DEFAULT,6,Papua New Guinea,3.63
BlanketGen,DEFAULT,7,Papua New Guinea,3.36
BlanketGen,DEFAULT,8,Papua New Guinea,3.36
BlanketGen,DEFAULT,9,Papua New Guinea,3.52
BlanketGen,DEFAULT,10,Papua New Guinea,3.75
BlanketGen,DEFAULT,11,Papua New Guinea,3.95
BlanketGen,DEFAULT,12,Papua New Guinea,4.25
BlanketGen,DEFAULT,1,Paraguay,5.92
BlanketGen,DEFAULT,2,Paraguay,5.23
BlanketGen,DEFAULT,3,Paraguay,3.41
BlanketGen,DEFAULT,4,Paraguay,1.89
BlanketGen,DEFAULT,5,Paraguay,1.36
BlanketGen,DEFAULT,6,Paraguay,1.11
BlanketGen,DEFAULT,7,Paraguay,1.09
BlanketGen,DEFAULT,8,Paraguay,1.19
BlanketGen,DEFAULT,9,Paraguay,1.39
BlanketGen,DEFAULT,10,Paraguay,2.01
BlanketGen,DEFAULT,11,Paraguay,2.68
BlanketGen,DEFAULT,12,Paraguay,4.02
BlanketGen,DEFAULT,1,Peru,1.2
BlanketGen,DEFAULT,2,Peru,1.24
BlanketGen,DEFAULT,3,Peru,1.21
BlanketGen,DEFAULT,4,Peru,1.1
BlanketGen,DEFAULT,5,Peru,0.98
BlanketGen,DEFAULT,6,Peru,0.88
BlanketGen,DEFAULT,7,Peru,0.84
BlanketGen,DEFAULT,8,Peru,0.86
BlanketGen,DEFAULT,9,Peru,0.91
BlanketGen,DEFAULT,10,Peru,0.96
BlanketGen,DEFAULT,11,Peru,1
BlanketGen,DEFAULT,12,Peru,1.06
BlanketGen,DEFAULT,1,Philippines,5
BlanketGen,DEFAULT,2,Philippines,5.36
BlanketGen,DEFAULT,3,Philippines,7.26
BlanketGen,DEFAULT,4,Philippines,17.31
BlanketGen,DEFAULT,5,Philippines,112.5
BlanketGen,DEFAULT,6,Philippines,75
BlanketGen,DEFAULT,7,Philippines,22.5
BlanketGen,DEFAULT,8,Philippines,25
BlanketGen,DEFAULT,9,Philippines,18.75
BlanketGen,DEFAULT,10,Philippines,14.06
BlanketGen,DEFAULT,11,Philippines,9.78
BlanketGen,DEFAULT,12,Philippines,7.03
BlanketGen,DEFAULT,1,Poland,0.39
BlanketGen,DEFAULT,2,Poland,0.39
BlanketGen,DEFAULT,3,Poland,0.44
BlanketGen,DEFAULT,4,Poland,0.52
BlanketGen,DEFAULT,5,Poland,0.64
BlanketGen,DEFAULT,6,Poland,0.8
BlanketGen,DEFAULT,7,Poland,0.91
BlanketGen,DEFAULT,8,Poland,0.88
BlanketGen,DEFAULT,9,Poland,0.7
BlanketGen,DEFAULT,10,Poland,0.58
BlanketGen,DEFAULT,11,Poland,0.48
BlanketGen,DEFAULT,12,Poland,0.42
BlanketGen,DEFAULT,1,Portugal,0.77
BlanketGen,DEFAULT,2,Portugal,0.8
BlanketGen,DEFAULT,3,Portugal,0.86
BlanketGen,DEFAULT,4,Portugal,0.92
BlanketGen,DEFAULT,5,Portugal,1.07
BlanketGen,DEFAULT,6,Portugal,1.41
BlanketGen,DEFAULT,7,Portugal,1.79
BlanketGen,DEFAULT,8,Portugal,1.86
BlanketGen,DEFAULT,9,Portugal,1.65
BlanketGen,DEFAULT,10,Portugal,1.24
BlanketGen,DEFAULT,11,Portugal,0.97
BlanketGen,DEFAULT,12,Portugal,0.84
BlanketGen,DEFAULT,1,Puerto Rico,2.14
BlanketGen,DEFAULT,2,Puerto Rico,2.08
BlanketGen,DEFAULT,3,Puerto Rico,2.21
BlanketGen,DEFAULT,4,Puerto Rico,2.68
BlanketGen,DEFAULT,5,Puerto Rico,3.63
BlanketGen,DEFAULT,6,Puerto Rico,4.79
BlanketGen,DEFAULT,7,Puerto Rico,5.11
BlanketGen,DEFAULT,8,Puerto Rico,5.11
BlanketGen,DEFAULT,9,Puerto Rico,4.69
BlanketGen,DEFAULT,10,Puerto Rico,4.09
BlanketGen,DEFAULT,11,Puerto Rico,3.21
BlanketGen,DEFAULT,12,Puerto Rico,2.47
BlanketGen,DEFAULT,1,Qatar,1.17
BlanketGen,DEFAULT,2,Qatar,1.3
BlanketGen,DEFAULT,3,Qatar,1.79
BlanketGen,DEFAULT,4,Qatar,4.41
BlanketGen,DEFAULT,5,Qatar,1E+15
BlanketGen,DEFAULT,6,Qatar,1E+15
BlanketGen,DEFAULT,7,Qatar,1E+15
BlanketGen,DEFAULT,8,Qatar,1E+15
BlanketGen,DEFAULT,9,Qatar,1E+15
BlanketGen,DEFAULT,10,Qatar,1E+15
BlanketGen,DEFAULT,11,Qatar,3.08
BlanketGen,DEFAULT,12,Qatar,1.53
BlanketGen,DEFAULT,1,Republic of the Union of Myanmar,1.26
BlanketGen,DEFAULT,2,Republic of the Union of Myanmar,1.45
BlanketGen,DEFAULT,3,Republic of the Union of Myanmar,2.25
BlanketGen,DEFAULT,4,Republic of the Union of Myanmar,6.82
BlanketGen,DEFAULT,5,Republic of the Union of Myanmar,32.14
BlanketGen,DEFAULT,6,Republic of the Union of Myanmar,25
BlanketGen,DEFAULT,7,Republic of the Union of Myanmar,20.45
BlanketGen,DEFAULT,8,Republic of the Union of Myanmar,18.75
BlanketGen,DEFAULT,9,Republic of the Union of Myanmar,14.06
BlanketGen,DEFAULT,10,Republic of the Union of Myanmar,7.26
BlanketGen,DEFAULT,11,Republic of the Union of Myanmar,2.62
BlanketGen,DEFAULT,12,Republic of the Union of Myanmar,1.44
BlanketGen,DEFAULT,1,Reunion,1E+15
BlanketGen,DEFAULT,2,Reunion,1E+15
BlanketGen,DEFAULT,3,Reunion,1E+15
BlanketGen,DEFAULT,4,Reunion,25
BlanketGen,DEFAULT,5,Reunion,5.36
BlanketGen,DEFAULT,6,Reunion,3.46
BlanketGen,DEFAULT,7,Reunion,2.65
BlanketGen,DEFAULT,8,Reunion,2.53
BlanketGen,DEFAULT,9,Reunion,3
BlanketGen,DEFAULT,10,Reunion,4.59
BlanketGen,DEFAULT,11,Reunion,10.23
BlanketGen,DEFAULT,12,Reunion,1E+15
BlanketGen,DEFAULT,1,Romania,0.43
BlanketGen,DEFAULT,2,Romania,0.44
BlanketGen,DEFAULT,3,Romania,0.52
BlanketGen,DEFAULT,4,Romania,0.65
BlanketGen,DEFAULT,5,Romania,0.87
BlanketGen,DEFAULT,6,Romania,1.13
BlanketGen,DEFAULT,7,Romania,1.32
BlanketGen,DEFAULT,8,Romania,1.24
BlanketGen,DEFAULT,9,Romania,0.94
BlanketGen,DEFAULT,10,Romania,0.68
BlanketGen,DEFAULT,11,Romania,0.54
BlanketGen,DEFAULT,12,Romania,0.46
BlanketGen,DEFAULT,1,Russia,0.27
BlanketGen,DEFAULT,2,Russia,0.28
BlanketGen,DEFAULT,3,Russia,0.32
BlanketGen,DEFAULT,4,Russia,0.42
BlanketGen,DEFAULT,5,Russia,0.56
BlanketGen,DEFAULT,6,Russia,0.77
BlanketGen,DEFAULT,7,Russia,0.97
BlanketGen,DEFAULT,8,Russia,0.87
BlanketGen,DEFAULT,9,Russia,0.64
BlanketGen,DEFAULT,10,Russia,0.46
BlanketGen,DEFAULT,11,Russia,0.34
BlanketGen,DEFAULT,12,Russia,0.29
BlanketGen,DEFAULT,1,Rwanda,1.37
BlanketGen,DEFAULT,2,Rwanda,1.38
BlanketGen,DEFAULT,3,Rwanda,1.39
BlanketGen,DEFAULT,4,Rwanda,1.44
BlanketGen,DEFAULT,5,Rwanda,1.43
BlanketGen,DEFAULT,6,Rwanda,1.32
BlanketGen,DEFAULT,7,Rwanda,1.26
BlanketGen,DEFAULT,8,Rwanda,1.38
BlanketGen,DEFAULT,9,Rwanda,1.37
BlanketGen,DEFAULT,10,Rwanda,1.37
BlanketGen,DEFAULT,11,Rwanda,1.36
BlanketGen,DEFAULT,12,Rwanda,1.35
BlanketGen,DEFAULT,1,Saint Helena,1.35
BlanketGen,DEFAULT,2,Saint Helena,1.43
BlanketGen,DEFAULT,3,Saint Helena,1.43
BlanketGen,DEFAULT,4,Saint Helena,1.35
BlanketGen,DEFAULT,5,Saint Helena,1.17
BlanketGen,DEFAULT,6,Saint Helena,1.03
BlanketGen,DEFAULT,7,Saint Helena,0.98
BlanketGen,DEFAULT,8,Saint Helena,0.93
BlanketGen,DEFAULT,9,Saint Helena,0.93
BlanketGen,DEFAULT,10,Saint Helena,0.95
BlanketGen,DEFAULT,11,Saint Helena,1.08
BlanketGen,DEFAULT,12,Saint Helena,1.19
BlanketGen,DEFAULT,1,Saint Kitts and Nevis,9.38
BlanketGen,DEFAULT,2,Saint Kitts and Nevis,5.77
BlanketGen,DEFAULT,3,Saint Kitts and Nevis,9.38
BlanketGen,DEFAULT,4,Saint Kitts and Nevis,10.23
BlanketGen,DEFAULT,5,Saint Kitts and Nevis,25
BlanketGen,DEFAULT,6,Saint Kitts and Nevis,1E+15
BlanketGen,DEFAULT,7,Saint Kitts and Nevis,1E+15
BlanketGen,DEFAULT,8,Saint Kitts and Nevis,1E+15
BlanketGen,DEFAULT,9,Saint Kitts and Nevis,1E+15
BlanketGen,DEFAULT,10,Saint Kitts and Nevis,1E+15
BlanketGen,DEFAULT,11,Saint Kitts and Nevis,18.75
BlanketGen,DEFAULT,12,Saint Kitts and Nevis,10.23
BlanketGen,DEFAULT,1,Saint Lucia,28.13
BlanketGen,DEFAULT,2,Saint Lucia,28.13
BlanketGen,DEFAULT,3,Saint Lucia,75
BlanketGen,DEFAULT,4,Saint Lucia,1E+15
BlanketGen,DEFAULT,5,Saint Lucia,1E+15
BlanketGen,DEFAULT,6,Saint Lucia,1E+15
BlanketGen,DEFAULT,7,Saint Lucia,1E+15
BlanketGen,DEFAULT,8,Saint Lucia,1E+15
BlanketGen,DEFAULT,9,Saint Lucia,1E+15
BlanketGen,DEFAULT,10,Saint Lucia,1E+15
BlanketGen,DEFAULT,11,Saint Lucia,1E+15
BlanketGen,DEFAULT,12,Saint Lucia,1E+15
BlanketGen,DEFAULT,1,Saint Vincent and the Grenadines,112.5
BlanketGen,DEFAULT,2,Saint Vincent and the Grenadines,112.5
BlanketGen,DEFAULT,3,Saint Vincent and the Grenadines,112.5
BlanketGen,DEFAULT,4,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,5,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,6,Saint Vincent and the Grenadines,112.5
BlanketGen,DEFAULT,7,Saint Vincent and the Grenadines,112.5
BlanketGen,DEFAULT,8,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,9,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,10,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,11,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,12,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,1,Samoa,112.5
BlanketGen,DEFAULT,2,Samoa,1E+15
BlanketGen,DEFAULT,3,Samoa,18.75
BlanketGen,DEFAULT,4,Samoa,112.5
BlanketGen,DEFAULT,5,Samoa,18.75
BlanketGen,DEFAULT,6,Samoa,18.75
BlanketGen,DEFAULT,7,Samoa,18.75
BlanketGen,DEFAULT,8,Samoa,112.5
BlanketGen,DEFAULT,9,Samoa,18.75
BlanketGen,DEFAULT,10,Samoa,112.5
BlanketGen,DEFAULT,11,Samoa,18.75
BlanketGen,DEFAULT,12,Samoa,18.75
BlanketGen,DEFAULT,1,Sao Tome and Principe,1E+15
BlanketGen,DEFAULT,2,Sao Tome and Principe,45
BlanketGen,DEFAULT,3,Sao Tome and Principe,75
BlanketGen,DEFAULT,4,Sao Tome and Principe,1E+15
BlanketGen,DEFAULT,5,Sao Tome and Principe,37.5
BlanketGen,DEFAULT,6,Sao Tome and Principe,7.26
BlanketGen,DEFAULT,7,Sao Tome and Principe,4.79
BlanketGen,DEFAULT,8,Sao Tome and Principe,5
BlanketGen,DEFAULT,9,Sao Tome and Principe,7.26
BlanketGen,DEFAULT,10,Sao Tome and Principe,9.38
BlanketGen,DEFAULT,11,Sao Tome and Principe,15
BlanketGen,DEFAULT,12,Sao Tome and Principe,18.75
BlanketGen,DEFAULT,1,Saudi Arabia,0.92
BlanketGen,DEFAULT,2,Saudi Arabia,1.03
BlanketGen,DEFAULT,3,Saudi Arabia,1.42
BlanketGen,DEFAULT,4,Saudi Arabia,2.45
BlanketGen,DEFAULT,5,Saudi Arabia,9.38
BlanketGen,DEFAULT,6,Saudi Arabia,1E+15
BlanketGen,DEFAULT,7,Saudi Arabia,1E+15
BlanketGen,DEFAULT,8,Saudi Arabia,1E+15
BlanketGen,DEFAULT,9,Saudi Arabia,112.5
BlanketGen,DEFAULT,10,Saudi Arabia,3
BlanketGen,DEFAULT,11,Saudi Arabia,1.43
BlanketGen,DEFAULT,12,Saudi Arabia,1.02
BlanketGen,DEFAULT,1,Senegal,1.88
BlanketGen,DEFAULT,2,Senegal,2.34
BlanketGen,DEFAULT,3,Senegal,3.26
BlanketGen,DEFAULT,4,Senegal,4.69
BlanketGen,DEFAULT,5,Senegal,10.23
BlanketGen,DEFAULT,6,Senegal,1E+15
BlanketGen,DEFAULT,7,Senegal,1E+15
BlanketGen,DEFAULT,8,Senegal,1E+15
BlanketGen,DEFAULT,9,Senegal,1E+15
BlanketGen,DEFAULT,10,Senegal,37.5
BlanketGen,DEFAULT,11,Senegal,3.95
BlanketGen,DEFAULT,12,Senegal,2.08
BlanketGen,DEFAULT,1,Serbia,0.46
BlanketGen,DEFAULT,2,Serbia,0.47
BlanketGen,DEFAULT,3,Serbia,0.54
BlanketGen,DEFAULT,4,Serbia,0.67
BlanketGen,DEFAULT,5,Serbia,0.9
BlanketGen,DEFAULT,6,Serbia,1.14
BlanketGen,DEFAULT,7,Serbia,1.34
BlanketGen,DEFAULT,8,Serbia,1.32
BlanketGen,DEFAULT,9,Serbia,0.95
BlanketGen,DEFAULT,10,Serbia,0.71
BlanketGen,DEFAULT,11,Serbia,0.56
BlanketGen,DEFAULT,12,Serbia,0.48
BlanketGen,DEFAULT,1,Seychelles,112.5
BlanketGen,DEFAULT,2,Seychelles,1E+15
BlanketGen,DEFAULT,3,Seychelles,1E+15
BlanketGen,DEFAULT,4,Seychelles,1E+15
BlanketGen,DEFAULT,5,Seychelles,1E+15
BlanketGen,DEFAULT,6,Seychelles,1E+15
BlanketGen,DEFAULT,7,Seychelles,45
BlanketGen,DEFAULT,8,Seychelles,45
BlanketGen,DEFAULT,9,Seychelles,1E+15
BlanketGen,DEFAULT,10,Seychelles,1E+15
BlanketGen,DEFAULT,11,Seychelles,112.5
BlanketGen,DEFAULT,12,Seychelles,112.5
BlanketGen,DEFAULT,1,Sierra Leone,4.33
BlanketGen,DEFAULT,2,Sierra Leone,8.04
BlanketGen,DEFAULT,3,Sierra Leone,16.07
BlanketGen,DEFAULT,4,Sierra Leone,75
BlanketGen,DEFAULT,5,Sierra Leone,25
BlanketGen,DEFAULT,6,Sierra Leone,10.71
BlanketGen,DEFAULT,7,Sierra Leone,7.5
BlanketGen,DEFAULT,8,Sierra Leone,7.26
BlanketGen,DEFAULT,9,Sierra Leone,7.76
BlanketGen,DEFAULT,10,Sierra Leone,8.33
BlanketGen,DEFAULT,11,Sierra Leone,8.33
BlanketGen,DEFAULT,12,Sierra Leone,4.69
BlanketGen,DEFAULT,1,Singapore,10.23
BlanketGen,DEFAULT,2,Singapore,32.14
BlanketGen,DEFAULT,3,Singapore,112.5
BlanketGen,DEFAULT,4,Singapore,1E+15
BlanketGen,DEFAULT,5,Singapore,1E+15
BlanketGen,DEFAULT,6,Singapore,1E+15
BlanketGen,DEFAULT,7,Singapore,1E+15
BlanketGen,DEFAULT,8,Singapore,1E+15
BlanketGen,DEFAULT,9,Singapore,56.25
BlanketGen,DEFAULT,10,Singapore,112.5
BlanketGen,DEFAULT,11,Singapore,32.14
BlanketGen,DEFAULT,12,Singapore,16.07
BlanketGen,DEFAULT,1,Slovakia,0.4
BlanketGen,DEFAULT,2,Slovakia,0.42
BlanketGen,DEFAULT,3,Slovakia,0.48
BlanketGen,DEFAULT,4,Slovakia,0.55
BlanketGen,DEFAULT,5,Slovakia,0.7
BlanketGen,DEFAULT,6,Slovakia,0.84
BlanketGen,DEFAULT,7,Slovakia,0.94
BlanketGen,DEFAULT,8,Slovakia,0.92
BlanketGen,DEFAULT,9,Slovakia,0.75
BlanketGen,DEFAULT,10,Slovakia,0.59
BlanketGen,DEFAULT,11,Slovakia,0.48
BlanketGen,DEFAULT,12,Slovakia,0.43
BlanketGen,DEFAULT,1,Slovenia,0.44
BlanketGen,DEFAULT,2,Slovenia,0.45
BlanketGen,DEFAULT,3,Slovenia,0.51
BlanketGen,DEFAULT,4,Slovenia,0.59
BlanketGen,DEFAULT,5,Slovenia,0.74
BlanketGen,DEFAULT,6,Slovenia,0.93
BlanketGen,DEFAULT,7,Slovenia,1.06
BlanketGen,DEFAULT,8,Slovenia,1.04
BlanketGen,DEFAULT,9,Slovenia,0.83
BlanketGen,DEFAULT,10,Slovenia,0.66
BlanketGen,DEFAULT,11,Slovenia,0.53
BlanketGen,DEFAULT,12,Slovenia,0.47
BlanketGen,DEFAULT,1,Solomon Islands,22.5
BlanketGen,DEFAULT,2,Solomon Islands,25
BlanketGen,DEFAULT,3,Solomon Islands,17.31
BlanketGen,DEFAULT,4,Solomon Islands,16.07
BlanketGen,DEFAULT,5,Solomon Islands,15
BlanketGen,DEFAULT,6,Solomon Islands,11.25
BlanketGen,DEFAULT,7,Solomon Islands,10.23
BlanketGen,DEFAULT,8,Solomon Islands,9.78
BlanketGen,DEFAULT,9,Solomon Islands,10.23
BlanketGen,DEFAULT,10,Solomon Islands,11.84
BlanketGen,DEFAULT,11,Solomon Islands,15
BlanketGen,DEFAULT,12,Solomon Islands,16.07
BlanketGen,DEFAULT,1,Somalia,2.78
BlanketGen,DEFAULT,2,Somalia,2.96
BlanketGen,DEFAULT,3,Somalia,4.5
BlanketGen,DEFAULT,4,Somalia,8.04
BlanketGen,DEFAULT,5,Somalia,11.84
BlanketGen,DEFAULT,6,Somalia,11.25
BlanketGen,DEFAULT,7,Somalia,8.33
BlanketGen,DEFAULT,8,Somalia,7.76
BlanketGen,DEFAULT,9,Somalia,8.04
BlanketGen,DEFAULT,10,Somalia,5
BlanketGen,DEFAULT,11,Somalia,3.46
BlanketGen,DEFAULT,12,Somalia,2.96
BlanketGen,DEFAULT,1,South Africa,1.57
BlanketGen,DEFAULT,2,South Africa,1.53
BlanketGen,DEFAULT,3,South Africa,1.32
BlanketGen,DEFAULT,4,South Africa,0.99
BlanketGen,DEFAULT,5,South Africa,0.77
BlanketGen,DEFAULT,6,South Africa,0.66
BlanketGen,DEFAULT,7,South Africa,0.64
BlanketGen,DEFAULT,8,South Africa,0.7
BlanketGen,DEFAULT,9,South Africa,0.84
BlanketGen,DEFAULT,10,South Africa,1
BlanketGen,DEFAULT,11,South Africa,1.18
BlanketGen,DEFAULT,12,South Africa,1.39
BlanketGen,DEFAULT,1,South Korea,0.43
BlanketGen,DEFAULT,2,South Korea,0.45
BlanketGen,DEFAULT,3,South Korea,0.54
BlanketGen,DEFAULT,4,South Korea,0.7
BlanketGen,DEFAULT,5,South Korea,0.99
BlanketGen,DEFAULT,6,South Korea,1.65
BlanketGen,DEFAULT,7,South Korea,3.95
BlanketGen,DEFAULT,8,South Korea,4.5
BlanketGen,DEFAULT,9,South Korea,1.53
BlanketGen,DEFAULT,10,South Korea,0.83
BlanketGen,DEFAULT,11,South Korea,0.59
BlanketGen,DEFAULT,12,South Korea,0.47
BlanketGen,DEFAULT,1,South Sudan,4.02
BlanketGen,DEFAULT,2,South Sudan,3.81
BlanketGen,DEFAULT,3,South Sudan,8.65
BlanketGen,DEFAULT,4,South Sudan,18.75
BlanketGen,DEFAULT,5,South Sudan,9
BlanketGen,DEFAULT,6,South Sudan,5.11
BlanketGen,DEFAULT,7,South Sudan,4.41
BlanketGen,DEFAULT,8,South Sudan,4.02
BlanketGen,DEFAULT,9,South Sudan,4.17
BlanketGen,DEFAULT,10,South Sudan,4.41
BlanketGen,DEFAULT,11,South Sudan,3.17
BlanketGen,DEFAULT,12,South Sudan,2.5
BlanketGen,DEFAULT,1,Spain,0.69
BlanketGen,DEFAULT,2,Spain,0.71
BlanketGen,DEFAULT,3,Spain,0.77
BlanketGen,DEFAULT,4,Spain,0.84
BlanketGen,DEFAULT,5,Spain,1.02
BlanketGen,DEFAULT,6,Spain,1.37
BlanketGen,DEFAULT,7,Spain,1.86
BlanketGen,DEFAULT,8,Spain,2.01
BlanketGen,DEFAULT,9,Spain,1.55
BlanketGen,DEFAULT,10,Spain,1.11
BlanketGen,DEFAULT,11,Spain,0.85
BlanketGen,DEFAULT,12,Spain,0.74
BlanketGen,DEFAULT,1,Sri Lanka,5.77
BlanketGen,DEFAULT,2,Sri Lanka,6.43
BlanketGen,DEFAULT,3,Sri Lanka,13.24
BlanketGen,DEFAULT,4,Sri Lanka,1E+15
BlanketGen,DEFAULT,5,Sri Lanka,1E+15
BlanketGen,DEFAULT,6,Sri Lanka,1E+15
BlanketGen,DEFAULT,7,Sri Lanka,1E+15
BlanketGen,DEFAULT,8,Sri Lanka,1E+15
BlanketGen,DEFAULT,9,Sri Lanka,1E+15
