Day,Month,Year,gglCountry,gglAddress,Type,SubType,TotAffected,DisasterID
14,2,2011,North Dakota,Bismarck,Flood,FLOODING,174874.0,2011-1995
16,3,2011,Minnesota,Saint Paul,Flood,SEVERE STORMS AND FLOODING,1379021.0,2011-1996
3,5,2011,Mississippi,Jackson,Flood,FLOODING,771497.0,2011-1997
11,3,2011,South Dakota,Pierre,Flood,FLOODING,211687.0,2011-1998
31,1,2011,Oklahoma,Oklahoma City,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,975351.0,2011-1999
29,4,2011,North Dakota,Bismarck,Severe Storm(s),SEVERE WINTER STORM,174874.0,2011-2000
21,4,2011,Oklahoma,Oklahoma City,Severe Storm(s),SEVERE STORMS AND FLOODING,975351.0,2011-2001
22,5,2011,Oklahoma,Oklahoma City,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",975351.0,2011-2002
19,4,2011,Illinois,Springfield,Severe Storm(s),SEVERE STORMS AND FLOODING,3335964.0,2011-2003
31,3,2011,Idaho,Boise,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES",407571.0,2011-2004
21,5,2011,Minnesota,Saint Paul,Severe Storm(s),SEVERE STORMS AND TORNADOES,1379021.0,2011-2005
8,5,2011,Alaska,Juneau,Flood,ICE JAM AND FLOODING,184660.0,2011-2006
26,4,2011,New York,Albany,Flood,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS",5038307.0,2011-2007
1,6,2011,Massachusetts,Boston,Tornado,SEVERE STORMS AND TORNADOES,1702384.0,2011-2008
23,4,2011,Vermont,Montpelier,Severe Storm(s),SEVERE STORMS AND FLOODING,162693.0,2011-2009
4,4,2011,Montana,Helena,Severe Storm(s),SEVERE STORMS AND FLOODING,257248.0,2011-2010
19,4,2011,Indiana,Indianapolis,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND",1685789.0,2011-2011
25,5,2011,Iowa,Des Moines,Flood,FLOODING,792052.0,2011-2012
6,4,2011,Texas,Austin,Fire,WILDFIRES,6537846.0,2011-2013
28,7,1998,Washington,Olympia,Fire,WA - CLEVELAND FIRE - 07/28/98,1748380.0,1998-2014
13,4,1999,Florida,Tallahassee,Fire,OKEECHOBEE FIRE COMPLEX,4888341.0,1999-2015
13,4,1999,Tennessee,Nashville,Fire,TN - WILDFIRES 4/13/99,1649987.0,1999-2016
3,3,1999,Texas,Austin,Fire,FISCHER FIRE,6537846.0,1999-2017
16,9,1999,Texas,Austin,Fire,BEAVER CREEK FIRE,6537846.0,1999-2018
14,5,1999,Florida,Tallahassee,Fire,JACKSONVILLE DISTRICT FIRE,4888341.0,1999-2019
6,8,1999,New York,Albany,Fire,WEST POINT FIRE COMPLEX,5038307.0,1999-2020
17,9,1999,Alabama,Montgomery,Fire,AL - MACINTOSH FIRE - 09/18/99,1242731.0,1999-2021
16,9,1998,Alabama,Montgomery,Fire,AL - MARTIN SCHOOL FIRE - 09/18/1999,1242731.0,1998-2022
31,8,1999,Texas,Austin,Fire,MIDLOTHIAN FIRE,6537846.0,1999-2023
22,5,2000,Florida,Tallahassee,Fire,LAKELAND DISTRICT FIRE,4888341.0,2000-2024
18,4,2000,New Mexico,Santa Fe,Fire,RIO GRANDE FIRE COMPLEX,535387.0,2000-2025
22,11,1999,Texas,Austin,Fire,JORDAN CREEK FIRE,6537846.0,1999-2026
2,7,1999,Nevada,Carson City,Fire,MIRA LOMA FIRE,702143.0,1999-2027
28,5,2000,Florida,Tallahassee,Fire,"FL, ORLANDO DISTRICT FIRE COMPLEX",4888341.0,2000-2028
4,1,2000,Texas,Austin,Fire,PURGATORY FIRE,6537846.0,2000-2029
19,5,2000,Florida,Tallahassee,Fire,WITHLACOOCHEE FIRE COMPLEX,4888341.0,2000-2030
26,8,1999,Texas,Austin,Fire,TOPEKA FIRE,6537846.0,1999-2031
11,4,2000,Florida,Tallahassee,Fire,FL - MERRITT FIRE,4888341.0,2000-2032
5,5,1999,Michigan,Lansing,Fire,MI - TOWER LAKE MOUNTAIN FIRE - 05/06/1999,2569746.0,1999-2033
26,10,1999,Texas,Austin,Fire,BLUESTEM FIRE,6537846.0,1999-2034
16,11,1999,Kentucky,Frankfort,Fire,"KY,  WILDFIRES #001",1128235.0,1999-2035
15,9,1999,Alabama,Montgomery,Fire,AL - JACKSON FARMS FIRE - 09/18/99,1242731.0,1999-2036
7,3,2000,Missouri,Jefferson City,Fire,CAMDEN FIRE COMPLEX,1557121.0,2000-2037
11,5,2000,New Mexico,Santa Fe,Fire,SCOTT ABLE FIRE,535387.0,2000-2038
11,6,1999,Arizona,Phoenix,Fire,AZ - RAINBOW FIRE - 06/11/1999,1661924.0,1999-2039
10,9,1999,Alabama,Montgomery,Fire,AL - RUSSELLVILLE FIRE - 09/18/99,1242731.0,1999-2040
15,5,2000,Florida,Tallahassee,Fire,FLOWERS-MYAKKA FIRE COMPLEX,4888341.0,2000-2041
24,7,1999,Montana,Helena,Fire,FISHEL CREEK FIRE COMPLEX,257248.0,1999-2042
5,1,2000,Texas,Austin,Fire,BOB'S TRAIL FIRE,6537846.0,2000-2043
27,7,1998,Texas,Austin,Fire,TX-GREENVILLE FIRE,6537846.0,1998-2044
19,9,1999,Texas,Austin,Fire,WILLIAMS RANCH FIRE,6537846.0,1999-2045
3,1,2000,Texas,Austin,Fire,SADDLEBACK FIRE,6537846.0,2000-2046
7,7,1998,Texas,Austin,Fire,TX-ALCOA FIRE,6537846.0,1998-2047
7,5,2000,New Mexico,Santa Fe,Fire,CREE FIRE,535387.0,2000-2048
21,8,1999,Texas,Austin,Fire,REESE CREEK FIRE,6537846.0,1999-2049
2,6,2000,Florida,Tallahassee,Fire,"FL, JACKSONVILLE FIRE COMPLEX",4888341.0,2000-2050
5,6,2000,Florida,Tallahassee,Fire,"FL, SUWANNEE FIRE COMPLEX",4888341.0,2000-2051
29,5,2000,Florida,Tallahassee,Fire,"FL, WACCASASSA FIRE COMPLEX",4888341.0,2000-2052
9,6,2000,Florida,Tallahassee,Fire,"FL, PERRY FIRE COMPLEX",4888341.0,2000-2053
29,5,2000,New Mexico,Santa Fe,Fire,VIVEACH FIRE,535387.0,2000-2054
14,8,2000,Montana,Helena,Fire,MT - NORTHWESTERN ZONE 1 FIRE COMPLEX,257248.0,2000-2055
24,7,2000,Montana,Helena,Fire,MT - CENTRAL ZONE 3B FIRE COMPLEX,257248.0,2000-2056
8,9,2000,Louisiana,Baton Rouge,Fire,LA-WESTERN LOUISIANA FIRE COMPLEX-9/8/00,1178677.0,2000-2057
26,8,2000,Texas,Austin,Fire,TX - LIVE OAK LOOP FIRE,6537846.0,2000-2058
12,6,2000,Colorado,Denver,Fire,HIGH MEADOWS FIRE ,1307591.0,2000-2059
15,6,2000,New Mexico,Santa Fe,Fire,NM-LA CUEVA FIRE,535387.0,2000-2060
16,8,2000,Montana,Helena,Fire,MT - SOUTH CENTRAL ZONE 4 FIRE COMPLEX,257248.0,2000-2061
5,8,2000,Montana,Helena,Fire,MT-SOUTHWESTERN ZONE TWO FIRE COMPLEX,257248.0,2000-2062
4,9,2000,Texas,Austin,Fire,TX - SHEPPARD REESE FIRE - 09/04/00,6537846.0,2000-2063
8,9,2000,Texas,Austin,Fire,TX-DEEP CREEK FIRE-9/8/00,6537846.0,2000-2064
30,7,2000,Wyoming,Cheyenne,Fire,WY - DEAD HORSE FIRE,146543.0,2000-2065
22,7,2000,Washington,Olympia,Fire,WA-WILDFIRE-07-24-2000,1748380.0,2000-2066
23,8,2000,Washington,Olympia,Fire,WA - MULE DRY FIRE - 2000,1748380.0,2000-2067
28,6,2000,Nevada,Carson City,Fire,RENO FIRE COMPLEX,702143.0,2000-2068
30,8,2000,Texas,Austin,Fire,TX - RANGER HILL FIRE - 8/30/00,6537846.0,2000-2069
19,10,2000,Minnesota,Saint Paul,Fire,MN - CARLOS EDGE FIRE COMPLEX - 10/19/2000,1379021.0,2000-2070
18,9,2000,Oklahoma,Oklahoma City,Fire,OK-ARBUCKLE FIRE COMPLEX-9/18/00,975351.0,2000-2071
11,8,2000,South Dakota,Pierre,Fire,FLAGPOLE FIRE COMPLEX,211687.0,2000-2072
28,6,2000,Washington,Olympia,Fire,TWO FORK FIRE,1748380.0,2000-2073
23,8,2000,Texas,Austin,Fire,TX-CHICKEN FIRE-0823-00,6537846.0,2000-2074
28,8,2000,Montana,Helena,Fire,MT - WILLIE FIRE,257248.0,2000-2075
17,9,2000,Texas,Austin,Fire,TX-PINE COVE FIRE-9/18/00,6537846.0,2000-2076
6,9,2000,Texas,Austin,Fire,TX - MESQUITE CREEK FIRE - 09/08/00,6537846.0,2000-2077
8,8,2000,Montana,Helena,Fire,MT - CENTRAL ZONE 3C FIRE COMPLEX,257248.0,2000-2078
9,9,2000,Texas,Austin,Fire,TX-MILAM STREET FIRE-9/9/00,6537846.0,2000-2079
15,9,2000,Alabama,Montgomery,Fire,AL - COUNTY LINE FIRE - 09/17/2000,1242731.0,2000-2080
1,8,2000,Nevada,Carson City,Fire,NV - ARROWCREEK FIRE,702143.0,2000-2081
2,10,2000,Texas,Austin,Fire,TX - QUAIL RUN FIRE - 10/03/00,6537846.0,2000-2082
19,9,2000,Oklahoma,Oklahoma City,Fire,OK-OAKCLIFF FIRE COMPLEX-9/21/00,975351.0,2000-2083
3,9,2000,Texas,Austin,Fire,TX - MOORE BRANCH FIRE - 09/03/00,6537846.0,2000-2084
24,8,2000,South Dakota,Pierre,Fire,SD JASPER FIRE IR #3,211687.0,2000-2085
16,9,2000,Colorado,Denver,Fire,CO - ELDORADO FIRE,1307591.0,2000-2086
30,10,2000,Tennessee,Nashville,Fire,TN - KNOXVILLE FIRE COMPLEX - 11/02/00,1649987.0,2000-2087
30,10,2000,Kentucky,Frankfort,Fire,KY - SOUTHEASTERN DISTRICT FIRE COMPLEX - 11/03/00,1128235.0,2000-2088
1,11,2000,Tennessee,Nashville,Fire,TN - COOKEVILLE FIRE COMPLEX - 11/03/00,1649987.0,2000-2089
17,2,2001,Florida,Tallahassee,Fire,FL - LAKELAND COMPLEX FIRE,4888341.0,2001-2090
16,4,2001,Florida,Tallahassee,Fire,FL - ORLANDO COMPLEX FIRE,4888341.0,2001-2091
23,5,2001,Florida,Tallahassee,Fire,PERRY FIRE COMPLEX,4888341.0,2001-2092
19,2,2001,Florida,Tallahassee,Fire,FL - OKEECHOBEE COMPLEX FIRE,4888341.0,2001-2093
14,5,2001,Florida,Tallahassee,Fire,FL - CHIPOLA RIVER FIRE COMPLEX - 05/15/01,4888341.0,2001-2094
17,4,2001,Florida,Tallahassee,Fire,FL - MYAKKA COMPLEX FIRE,4888341.0,2001-2095
15,8,2001,Washington,Olympia,Fire,WA SPRUCE DOME FIRE COMPLEX 2377,1748380.0,2001-2096
5,9,2001,Wyoming,Cheyenne,Fire,WY - MCFARLAND DIVIDE FIRE - 09/06/01,146543.0,2001-2097
15,8,2001,Oregon,Salem,Fire,OR  BRIDGE CREEK FIRES 2375,996079.0,2001-2098
17,8,2001,Oregon,Salem,Fire,OR MONUMENT COMPLEX 2380,996079.0,2001-2099
13,8,2001,Washington,Olympia,Fire,WA - VIRGINIA LAKES COMPLEX - 2372,1748380.0,2001-2100
26,7,2001,Wyoming,Cheyenne,Fire,"WY WILDFIRE -GREEN KNOLL- JULY 23, 2001",146543.0,2001-2101
2,11,2001,Kentucky,Frankfort,Fire,KY - EASTERN FIRE COMPLEX - 11/02/2001,1128235.0,2001-2102
31,7,2001,Wyoming,Cheyenne,Fire,WY- ELK MOUNTAIN FIRE COMPLEX - 08/01/01,146543.0,2001-2103
29,6,2001,Alaska,Juneau,Fire,AK - RED FOX FIRE - 06/30/01,184660.0,2001-2104
17,5,2001,Georgia,Atlanta,Fire,GA - BLOUNTS PASTURE FIRE,2518790.0,2001-2105
6,8,1999,Nevada,Carson City,Fire,NV - SPRING CREEK FIRE - 1999,702143.0,1999-2106
18,8,2001,Utah,Salt Lake City,Fire,UT - MOLLIE FIRE - 08/19/01,718610.0,2001-2107
9,8,2001,Nevada,Carson City,Fire,NV - ANTELOPE FIRE - 08/09/2001,702143.0,2001-2108
2,6,2001,New Mexico,Santa Fe,Fire,NM -TRAP AND SKEET FIRE - 06/02/2001,535387.0,2001-2109
14,8,2001,Washington,Olympia,Fire,WA TONASKET FIRE COMPLEX 2376,1748380.0,2001-2110
15,5,2001,Florida,Tallahassee,Fire,FL - ESCAMBIA FIRE COMPLEX - 05/16/01,4888341.0,2001-2111
28,8,2000,Texas,Austin,Fire,TX - ALSBURY FIRE - 08/29/00,6537846.0,2000-2112
5,7,2001,Nevada,Carson City,Fire,NV - TEN MILE FIRE - 07/05/2001,702143.0,2001-2113
31,10,2001,Colorado,Denver,Fire,CO - ARMAGEDDON FIRE - 11/01/01,1307591.0,2001-2114
30,7,2001,South Dakota,Pierre,Fire,SD - ELK MOUNTAIN FIRE COMPLEX - 08/01/01,211687.0,2001-2115
28,7,2001,Washington,Olympia,Fire,WA - UNION VALLEY FIRE - 07/28/01,1748380.0,2001-2116
16,8,2001,Washington,Olympia,Fire,WA - MT LEONA FIRE COMPLEX - 2378,1748380.0,2001-2117
3,11,2001,Tennessee,Nashville,Fire,TN - CHATTANOOGA FIRE COMPLEX - 11/03/01,1649987.0,2001-2118
16,11,2001,West Virginia,Charleston,Fire,WV - SOUTHEAST FIRE COMPLEX - 11/16/2001,481778.0,2001-2119
12,11,2001,Tennessee,Nashville,Fire,TN - RIDGE CREST FIRE - 11/14/2001,1649987.0,2001-2120
14,11,2001,Virginia,Richmond,Fire,VA - FAR SOUTHWEST FIRE COMPLEX - 11/16/2001,2080266.0,2001-2121
7,11,2001,South Carolina,Columbia,Fire,SC - LONG BAY FIRE - 11/09/2001,1202595.0,2001-2122
6,5,2002,New Mexico,Santa Fe,Fire,NM - DALTON FIRE - 05/06/02,535387.0,2002-2123
18,6,2002,Wyoming,Cheyenne,Fire,WY-HENSEL FIRE-06/07/02 ,146543.0,2002-2124
20,11,2001,Alabama,Montgomery,Fire,AL - NORTH EAST ALABAMA FIRE COMPLEX - 11/20/2001,1242731.0,2001-2125
2,6,2002,Colorado,Denver,Fire,CO - JAMES JOHN / FISHER - 06/03/02,1307591.0,2002-2126
30,6,2002,Utah,Salt Lake City,Fire,UT - MUSTANG FIRE - 07/01/2002,718610.0,2002-2127
22,5,2002,New Mexico,Santa Fe,Fire,NM - BORREGO FIRE - 5-23-02,535387.0,2002-2128
6,6,2002,Colorado,Denver,Fire,UTE PASS FIRE,1307591.0,2002-2129
25,6,2002,Colorado,Denver,Fire,VALLEY FIRE,1307591.0,2002-2130
14,7,2002,Colorado,Denver,Fire,CO - BURN CANYON FIRE - 07/15/02,1307591.0,2002-2131
9,6,2002,Colorado,Denver,Fire,MISSIONARY RIDGE FIRE,1307591.0,2002-2132
19,11,2001,Virginia,Richmond,Fire,VA - SHENANDOAH GAP FIRE COMPLEX - 11/20/01,2080266.0,2001-2133
29,4,2002,Arizona,Phoenix,Fire,AZ-RYAN-WILDFIRE-4/30/2002,1661924.0,2002-2134
2,6,2002,New Mexico,Santa Fe,Fire,NM-TURKEY FIRE-6-2-02,535387.0,2002-2135
13,6,2002,New Mexico,Santa Fe,Fire,NM - ROYBAL FIRE - 06/13/02,535387.0,2002-2136
3,7,2002,Nevada,Carson City,Fire,NV - GONDOLA FIRE - 07/03/2002,702143.0,2002-2137
5,5,2002,Colorado,Denver,Fire,BLACK MOUNTAIN FIRE,1307591.0,2002-2138
29,6,2002,Wyoming,Cheyenne,Fire,WY - REESE MOUNTAIN FIRE - 07/01/02,146543.0,2002-2139
30,4,2002,New Mexico,Santa Fe,Fire,NM - PENASCO FIRE - 05-01-02,535387.0,2002-2140
17,6,2002,South Carolina,Columbia,Fire,SC-LEGENDS FIRE,1202595.0,2002-2141
29,6,2002,South Dakota,Pierre,Fire,GRIZZLY GULCH FIRE,211687.0,2002-2142
14,7,2002,Nevada,Carson City,Fire,NV - GATE FIRE COMPLEX - 07/15/02,702143.0,2002-2143
30,4,2002,Colorado,Denver,Fire,CUERNO VERDE FIRE,1307591.0,2002-2144
16,6,2002,California,Sacramento,Fire,BLUECUT FIRE,9686029.0,2002-2145
31,5,2002,Minnesota,Saint Paul,Fire,MN - BY-PASS FIRE - 05/31/2002,1379021.0,2002-2146
26,6,2002,California,Sacramento,Fire,LOUISIANA FIRE,9686029.0,2002-2147
23,3,2002,New Mexico,Santa Fe,Fire,NM-KOKOPELLI FIRE COMPLEX-3-23-02,535387.0,2002-2148
2,6,2002,New Jersey,Trenton,Fire,NJ - DOUBLE TROUBLE WILDFIRE - 6/02/02,2285892.0,2002-2149
29,6,2002,North Dakota,Bismarck,Fire,ND - AGAIN FIRE - 06/29/2002,174874.0,2002-2150
10,2,2002,California,Sacramento,Fire,GAVILAN FIRE,9686029.0,2002-2151
8,6,2002,Nevada,Carson City,Fire,NV WILDFIRE (PIOCHE) 06-08-2002,702143.0,2002-2152
15,7,2002,Oregon,Salem,Fire,OR - WINTER FIRE - 07/15/2002,996079.0,2002-2153
8,6,2002,Colorado,Denver,Fire,COAL SEAM FIRE,1307591.0,2002-2154
13,7,2002,Oregon,Salem,Fire,OR - EYERLY FIRE - 07/13/2002,996079.0,2002-2155
23,6,2002,Colorado,Denver,Fire,CO-WILEY RIDGE FIRE-06/23/02,1307591.0,2002-2156
13,5,2002,California,Sacramento,Fire,ANTONIO FIRE,9686029.0,2002-2157
27,2,2002,Virginia,Richmond,Fire,VA - FULTZ RUN FIRE - 02-28-2002,2080266.0,2002-2158
19,6,2002,Colorado,Denver,Fire,MILLION FIRE,1307591.0,2002-2159
5,6,2002,California,Sacramento,Fire,CA - COPPER FIRE - 06-06-2002,9686029.0,2002-2160
15,5,2002,Arizona,Phoenix,Fire,AZ - INDIAN FIRE - 5/15/2002,1661924.0,2002-2161
21,5,2002,Colorado,Denver,Fire,CO - SCHOONOVER FIRE - 05/23/02,1307591.0,2002-2162
20,6,2002,Arizona,Phoenix,Fire,AZ - CHEDISKI FARMS FIRE - 06/21/2002,1661924.0,2002-2163
12,7,2002,Arizona,Phoenix,Fire,AZ - ORACLE HILLS FIRE - 07/14/2002,1661924.0,2002-2164
24,7,2002,Washington,Olympia,Fire,WA - PICKENS FIRE - 07/24/02,1748380.0,2002-2165
28,7,2002,Oregon,Salem,Fire,OR - CACHE MOUNTAIN FIRE - 07/28/02,996079.0,2002-2166
31,7,2002,Colorado,Denver,Fire,CO - PANORAMA FIRE - 07/31/02,1307591.0,2002-2167
20,7,2002,Washington,Olympia,Fire,WA - DEER POINT FIRE - 07/20/02,1748380.0,2002-2168
27,7,2002,Oregon,Salem,Fire,OR - BISCUIT FIRE - 07/28/02,996079.0,2002-2169
16,8,2002,South Dakota,Pierre,Fire,SD - BATTLE CREEK FIRE - 08/18/02,211687.0,2002-2170
16,7,2002,Oregon,Salem,Fire,OR - SQUIRE PEAK/WALL CREEK FIRE - 07/17/02,996079.0,2002-2171
3,9,2002,California,Sacramento,Fire,LEONA FIRE,9686029.0,2002-2172
21,7,2002,California,Sacramento,Fire,DEER FIRE,9686029.0,2002-2173
18,7,2002,Oregon,Salem,Fire,OR - FLAGTAIL FIRE - 07/19/02,996079.0,2002-2174
17,7,2002,Colorado,Denver,Fire,BIG ELK FIRE,1307591.0,2002-2175
25,7,2002,Oregon,Salem,Fire,OR - SHELDON RIDGE FIRE - 07/25/02,996079.0,2002-2176
26,8,2002,New Mexico,Santa Fe,Fire,NM - LAKES FIRE COMPLEX - 08/26/02,535387.0,2002-2177
22,9,2002,California,Sacramento,Fire,WILLIAMS FIRE,9686029.0,2002-2178
29,7,2002,California,Sacramento,Fire,CA - PINES FIRE - 07/30/02,9686029.0,2002-2179
23,9,2002,California,Sacramento,Fire,CROY FIRE,9686029.0,2002-2180
25,7,2003,California,Sacramento,Fire,CANYON FIRE,9686029.0,2003-2181
13,7,2003,Arizona,Phoenix,Fire,KINISHBA FIRE,1661924.0,2003-2182
5,9,2003,California,Sacramento,Fire,CA-BRIDGE FIRE-09-05-2003,9686029.0,2003-2183
21,7,2003,Montana,Helena,Fire,MT-WEDGE CANYON FIRE-07/18/2003,257248.0,2003-2184
11,7,2003,Washington,Olympia,Fire,WA-MIDDLE FORK FIRE-07-12-2003,1748380.0,2003-2185
24,10,2003,California,Sacramento,Fire,SIMI FIRE ,9686029.0,2003-2186
2,9,2003,Oregon,Salem,Fire,OR-WYETH/HERMAN CREEK FIRE 09-02-2003,996079.0,2003-2187
18,8,2003,California,Sacramento,Fire,CA-LOCUST  WILDFIRE-08-19-2003,9686029.0,2003-2188
29,6,2003,California,Sacramento,Fire,CA - TEJON FIRE - 06-30-2003,9686029.0,2003-2189
20,8,2003,Oregon,Salem,Fire,OR-BOOTH FIRE-8-19-2003,996079.0,2003-2190
12,8,2003,Montana,Helena,Fire,MT-MISSOULA/MINERAL FIRE ZONE-08/08/03,257248.0,2003-2191
25,6,2003,New Mexico,Santa Fe,Fire,NM-BOSQUE FIRE-06-25-2003,535387.0,2003-2192
29,10,2003,Colorado,Denver,Fire,CO - OVERLAND WILDFIRE - 10/29/2003,1307591.0,2003-2193
14,8,2003,Montana,Helena,Fire,MT-LINCOLN FIRE COMPLEX - 08/14/2003,257248.0,2003-2194
18,7,2003,Oklahoma,Oklahoma City,Fire,OK - BIG ROCK FIRE - 07/18/03,975351.0,2003-2195
1,4,2004,Colorado,Denver,Fire,CO - PICNIC ROCK FIRE - 03/30/2004,1307591.0,2004-2196
29,8,2002,Wyoming,Cheyenne,Fire,WY - COMMISSARY RIDGE FIRE - 08/31/02,146543.0,2002-2197
14,7,2003,Utah,Salt Lake City,Fire,UT-CAUSEY FIRE 07/14/2003,718610.0,2003-2198
26,10,2003,California,Sacramento,Fire,PARADISE FIRE,9686029.0,2003-2199
26,6,2003,California,Sacramento,Fire,CA - SAWMILL FIRE - 06-27-2003,9686029.0,2003-2200
5,9,2003,Oregon,Salem,Fire,OR-COVE ROAD FIRE-09-05-2003,996079.0,2003-2201
25,4,2004,California,Sacramento,Fire,CA - PLEASURE FIRE - 04-25-2004,9686029.0,2004-2202
3,7,2003,California,Sacramento,Fire,CA-RAILROAD FIRE-07-03-2003,9686029.0,2003-2203
19,11,2003,Wyoming,Cheyenne,Fire,WY - TONGUE RIVER WILDFIRE - 11/19/2003,146543.0,2003-2204
9,5,2003,New Mexico,Santa Fe,Fire,NM-WALKER FIRE-05-09-03,535387.0,2003-2205
23,7,2003,Montana,Helena,Fire,MT-ROBERT FIRE-07-23-03,257248.0,2003-2206
10,8,2003,Montana,Helena,Fire,MT-CHERRY CREEK FIRE -08/06/03,257248.0,2003-2207
25,10,2003,California,Sacramento,Fire,OLD FIRE ,9686029.0,2003-2208
28,10,2003,California,Sacramento,Fire,CA-WHITMORE FIRE-10-28-2003,9686029.0,2003-2209
11,11,2003,Colorado,Denver,Fire,CO - BUCKHORN CREEK FIRE - 11/11/2003,1307591.0,2003-2210
17,6,2003,Nevada,Carson City,Fire,NV - HIGHWAY-50 FIRE - 06/17/2003,702143.0,2003-2211
25,7,2003,Colorado,Denver,Fire,CO-CLOUDY PASS FIRE-07/25/2003,1307591.0,2003-2212
18,9,2002,California,Sacramento,Fire,SIERRA FIRE,9686029.0,2002-2213
6,1,2003,California,Sacramento,Fire,CA - WILDFIRE (PACIFIC FIRE) - 01-06-2003,9686029.0,2003-2214
17,7,2003,Montana,Helena,Fire,MT - MISSOURI BREAKS COMPLEX FIRE 07/16/03,257248.0,2003-2215
10,7,2003,Nevada,Carson City,Fire,NV-RED ROCK FIRE 7-11-03,702143.0,2003-2216
14,7,2003,Nevada,Carson City,Fire,NV-ROBB WILDFIRE-7-14-2003,702143.0,2003-2217
21,8,2003,Montana,Helena,Fire,MT-FLATHEAD FIRE ZONE-8/20/03,257248.0,2003-2218
29,9,2003,Nevada,Carson City,Fire,NV - VOLTAIRE-2 FIRE - 09-29-2003,702143.0,2003-2219
15,7,2003,Washington,Olympia,Fire,WA-OKANOGAN CITY FIRE-07-16-2003,1748380.0,2003-2220
5,9,2003,Washington,Olympia,Fire,WA-NEEDLE FIRE-09-06-2003,1748380.0,2003-2221
21,6,2003,Arizona,Phoenix,Fire,ASH FIRE,1661924.0,2003-2222
20,11,2003,South Dakota,Pierre,Fire,SD - MILL ROAD WILDFIRE - 11/19/2003,211687.0,2003-2223
2,5,2004,California,Sacramento,Fire,CA-EAGLE FIRE-05-04-2004,9686029.0,2004-2224
15,5,2004,New Mexico,Santa Fe,Fire,PEPPIN FIRE,535387.0,2004-2225
26,6,2004,Alaska,Juneau,Fire,BOUNDARY FIRE,184660.0,2004-2226
3,5,2004,California,Sacramento,Fire,CA-CERRITOS FIRE-5-04-2004,9686029.0,2004-2227
16,6,2004,Utah,Salt Lake City,Fire,BROOKSIDE FIRE,718610.0,2004-2228
13,7,2004,California,Sacramento,Fire,CA-LAKEVIEW-07-14-2004,9686029.0,2004-2229
24,6,2004,Arizona,Phoenix,Fire,WILLOW FIRE,1661924.0,2004-2230
18,6,2004,New Mexico,Santa Fe,Fire,NM-BERNARDO FIRE-6-18-2004,535387.0,2004-2231
3,7,2004,Colorado,Denver,Fire,CO-MCGRUDER FIRE-07/03/2004,1307591.0,2004-2232
8,6,2004,Arizona,Phoenix,Fire,THREE FORKS FIRE,1661924.0,2004-2233
20,7,2004,California,Sacramento,Fire,CA-CROWN WILDFIRE-07-21-2004,9686029.0,2004-2234
30,6,2004,Nevada,Carson City,Fire,VERDI FIRE COMPLEX,702143.0,2004-2235
17,7,2004,California,Sacramento,Fire,CA-MELTON WILDFIRE-07-18-2004,9686029.0,2004-2236
12,8,2004,Washington,Olympia,Fire,MUD LAKE FIRE,1748380.0,2004-2237
9,7,2005,South Dakota,Pierre,Fire,SD RICCO FIRE,211687.0,2005-2238
2,9,2004,California,Sacramento,Fire,CA-BEAR FIRE-09-02-2004,9686029.0,2004-2239
5,10,2005,California,Sacramento,Fire,WOODHOUSE FIRE,9686029.0,2005-2240
20,8,2004,Oregon,Salem,Fire,OR-BLAND MOUNTAIN WILDFIRE-08-20-2004,996079.0,2004-2241
31,7,2005,Washington,Olympia,Fire,DIRTY FACE FIRE,1748380.0,2005-2242
15,7,2005,Nevada,Carson City,Fire,CONTACT FIRE,702143.0,2005-2243
30,7,2004,Washington,Olympia,Fire,DEEP HARBOR FIRE,1748380.0,2004-2244
8,8,2004,California,Sacramento,Fire,CA-STEVENS FIRE-08--8-2004,9686029.0,2004-2245
26,7,2004,Nevada,Carson City,Fire,ROBBERS FIRE ,702143.0,2004-2246
21,6,2005,Arizona,Phoenix,Fire,CAVE CREEK FIRE COMPLEX ,1661924.0,2005-2247
26,8,2005,California,Sacramento,Fire,MANTON FIRE,9686029.0,2005-2248
4,8,2004,Oregon,Salem,Fire,OR-REDWOOD HIGHWAY WILDFIRE-08-04-2004,996079.0,2004-2249
11,8,2004,California,Sacramento,Fire,CA-BEAR FIRE-08-11-2004,9686029.0,2004-2250
8,6,2005,Arizona,Phoenix,Fire,AZ-BOBBY FIRE-06-08-2005,1661924.0,2005-2251
22,6,2005,Nevada,Carson City,Fire,GOOD SPRINGS FIRE,702143.0,2005-2252
25,8,2005,Oregon,Salem,Fire,DEER CREEK FIRE,996079.0,2005-2253
28,9,2005,California,Sacramento,Fire,TOPANGA FIRE,9686029.0,2005-2254
12,7,2004,California,Sacramento,Fire,CA - PINE FIRE - 7-13-2004,9686029.0,2004-2255
14,7,2004,California,Sacramento,Fire,CA-HOLLOW FIRE-07-14-2004,9686029.0,2004-2256
5,7,2004,Washington,Olympia,Fire,WA-BEEBE FIRE-07-04-2004,1748380.0,2004-2257
