Agency,NameCity,depotGglCountryAscii,depotGglAddressAscii,depotGglLat,depotGglLong,Order,disasterGglCountryAscii,disasterGglAddressAscii,disasterGglLat,disasterGglLong,distance_km,drivingTime_hrs
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Auglaize County,40.5781556,-84.35420490000001,939.0,8.558055555555555
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Virginia,Rockbridge County,37.8062214,-79.5153773,773.0,7.343333333333334
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Hutchinson County,35.8031909,-101.4339148,1755.0,16.10527777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Geauga County,41.4641521,-81.20781640000001,1175.0,10.791944444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Lac qui Parle County,45.05626760000001,-96.2006981,2080.0,18.788055555555555
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Dakota,Brookings County,44.4211592,-96.8350999,1973.0,17.684444444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Dakota,Harding County,45.54826660000001,-103.5995692,2603.0,23.35583333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Renville County,44.66744449999999,-94.976654,1860.0,17.365
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Summit County,41.091899100000006,-81.5596427,1114.0,10.262777777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Erie County,42.072953000000005,-80.093564,1289.0,11.0
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Redwood County,44.3516109,-95.3102505,1877.0,17.338333333333335
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Cuyahoga County,41.433923,-81.67582,1136.0,10.383611111111113
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Dakota,Miner County,44.0643951,-97.6982272,1999.0,17.968888888888888
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Mercer County,40.59405479999999,-84.68974949999998,964.0,8.886111111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Kandiyohi County,45.11445519999999,-95.0155836,1910.0,17.88861111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Moore County,35.8446761,-101.8891721,1806.0,16.663888888888884
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Wood County,41.34784579999999,-83.67739279999998,1033.0,9.384166666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,South Dakota,Kingsbury County,44.37773110000001,-97.5247243,2021.0,18.216666666666665
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Ohio,Medina County,41.080133,-81.9534815,1078.0,9.920833333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,DeSoto County,27.2142078,-81.77870209999998,875.0,7.87
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Charlotte County,26.8946009,-81.909826,893.0,7.7775
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Otoe County,40.675971,-96.11029429999999,1542.0,13.941388888888891
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Nemaha County,40.4074745,-95.8142885,1498.0,13.595277777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Manatee County,27.4799195,-82.34518899999998,806.0,7.111666666666666
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Jefferson Davis Parish,30.2672346,-92.8178291,1009.0,8.898611111111109
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Shasta County,40.7908864,-121.8474493,4121.0,37.90472222222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Swisher County,34.55327570000001,-101.7979613,1818.0,16.568055555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Pointe Coupee Parish,30.6102166,-91.5983959,896.0,8.001388888888886
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Deaf Smith County,35.0017354,-102.5298028,1864.0,16.985555555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Castro County,34.498504700000005,-102.3463875,1874.0,17.217222222222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,East Feliciana Parish,30.845894800000003,-91.0203224,799.0,7.517222222222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Washington Parish,30.80392599999999,-90.0746767,727.0,6.8019444444444455
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Lynn County,33.144640100000004,-101.7979613,1791.0,15.991944444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Sarasota County,27.1995986,-82.34518899999998,832.0,7.530277777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Richardson County,40.08980250000001,-95.6457951,1469.0,13.405833333333335
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Dickens County,33.5985109,-100.7097867,1668.0,15.400833333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Cochran County,33.5643803,-102.8975098,1914.0,17.2825
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Allen Parish,30.5887484,-92.8577105,1047.0,9.437222222222225
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Calcasieu Parish,30.208928600000004,-93.3388917,1059.0,9.360555555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Lafayette Parish,30.1895142,-92.02731899999999,940.0,8.409166666666666
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Waushara County,44.1313128,-89.20867729999998,1536.0,13.836944444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Acadia Parish,30.2297347,-92.38136209999999,966.0,8.546666666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Jefferson Parish,29.6498691,-90.1120696,801.0,7.313333333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,St. Landry Parish,30.6036535,-92.0665197,946.0,8.476944444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Calaveras County,38.1960477,-120.6805037,3911.0,35.883055555555565
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Parmer County,34.4604292,-102.7135121,1911.0,17.446944444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,East Baton Rouge Parish,30.5693593,-91.09694,849.0,7.610555555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Nuckolls County,40.110932,-98.0465185,1683.0,15.662222222222226
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Lubbock County,33.675362400000004,-101.7979613,1825.0,16.35861111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Iberia Parish,29.924698,-91.736137,945.0,8.0
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Tangipahoa Parish,30.6194521,-90.37483540000001,785.0,6.928888888888888
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,West Feliciana Parish,30.842312300000003,-91.4048249,841.0,7.921666666666668
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Hockley County,33.6212592,-102.3463875,1862.0,16.682777777777773
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Midland County,31.8781368,-101.9804613,1805.0,16.194166666666668
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Plaquemines Parish,29.3240045,-89.4742177,861.0,7.937777777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Bailey County,34.0913057,-102.8975098,1949.0,17.571111111111108
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Briscoe County,34.526178,-101.1617356,1767.0,16.248055555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Collier County,26.069985,-81.42789839999998,1060.0,9.714166666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,St. Helena Parish,30.8021866,-90.6773046,799.0,7.296111111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Dawson County,32.7717423,-101.9804613,1785.0,16.02777777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Broward County,26.190096,-80.365865,1033.0,8.95
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Evangeline Parish,30.782178100000007,-92.38136209999999,1003.0,9.048333333333334
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,West Baton Rouge Parish,30.4751202,-91.3276422,860.0,7.567222222222222
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,St. Bernard Parish,29.843187,-89.757965,776.0,6.0
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Ascension Parish,30.2017295,-90.9438468,843.0,7.438333333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Garza County,33.1955897,-101.2523792,1760.0,15.678888888888887
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Cameron Parish,29.8434436,-93.1779659,1093.0,9.913333333333334
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Louisiana,Vermilion Parish,29.8601413,-92.38136209999999,1015.0,9.33
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Crosby County,33.550000399999995,-101.2523792,1730.0,15.89
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Lamb County,34.1486153,-102.3463875,1903.0,17.07138888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Borden County,32.82331080000001,-101.4339148,1735.0,15.516666666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Gaines County,32.6987519,-102.7135121,1852.0,16.675555555555555
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Yoakum County,33.211470299999995,-102.8975098,1891.0,17.0175
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Texas,Terry County,33.090965399999995,-102.3463875,1845.0,16.540555555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Jefferson Davis County,31.58252809999999,-89.81303559999998,636.0,5.855555555555554
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Leake County,32.8073509,-89.4742177,535.0,5.360277777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Pepin County,44.64511829999999,-92.02731899999999,1703.0,15.419722222222227
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Pinellas County,27.876394,-82.7778579,770.0,6.888611111111112
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Rankin County,32.2653668,-89.9253233,588.0,5.398055555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Neshoba County,32.8057157,-89.1705998,502.0,4.9305555555555545
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Lumpkin County,34.5813972,-83.9744262,112.0,1.2725
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Wisconsin,Trempealeau County,44.23975919999999,-91.366216,1645.0,14.822777777777777
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Duval County,30.3500511,-81.6035062,564.0,5.025555555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Attala County,33.1683267,-89.62516459999998,566.0,5.5955555555555545
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Mississippi,Noxubee County,33.1605608,-88.55653099999998,439.0,4.243888888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Nassau County,30.5927334,-81.82243620000001,475.0,4.848888888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Spalding County,33.2636732,-84.31212640000003,59.0,0.8394444444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Taliaferro County,33.56978780000001,-82.88559609999999,152.0,1.48
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Wilkes County,33.808264,-82.7778579,185.0,1.9469444444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New York,Westchester County,41.1220194,-73.7948516,1441.0,13.623055555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Jersey,Hudson County,40.7453199,-74.05351259999998,1384.0,13.0025
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Contra Costa County,37.8534093,-121.9017954,3943.0,36.0675
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Lassen County,40.53943889999999,-120.7120023,4002.0,36.314722222222215
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Jersey,Bergen County,40.9262762,-74.07701,1409.0,13.191111111111109
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Del Norte County,41.7076287,-123.9659708,4359.0,41.12194444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Jersey,Salem County,39.5848777,-75.38785250000002,1221.0,11.480555555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Navajo County,35.4019765,-110.1402594,2619.0,23.871111111111112
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Modoc County,41.4565165,-120.629366,4010.0,36.814722222222215
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Alpine County,38.5940736,-119.8815203,3868.0,35.96527777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Cochise County,31.82845799999999,-109.949686,2723.0,24.621944444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New York,Rockland County,41.1489458,-73.98300290000002,1436.0,13.501111111111115
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Yuma County,32.6527533,-113.9536466,3108.0,27.465277777777782
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Apache County,35.5313224,-109.3783206,2535.0,23.430277777777782
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New York,New York County,40.7830603,-73.9712488,1395.0,13.266944444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Arizona,Greenlee County,33.2405598,-109.2831531,2699.0,24.942222222222227
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Plumas County,39.99268319999999,-120.8039474,3965.0,36.22388888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Siskiyou County,41.7743261,-122.5770126,4251.0,38.92166666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Georgia,Bartow County,34.2660473,-84.8150781,82.0,0.8430555555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,California,Sierra County,39.5532845,-120.2512728,3918.0,35.673611111111114
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Hendry County,26.610531899999994,-81.0754657,952.0,8.713888888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Volusia County,29.0279842,-81.0754657,714.0,6.375
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Levy County,29.3178545,-82.82097399999998,569.0,5.244722222222221
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Gilchrist County,29.6871128,-82.82097399999998,523.0,4.829722222222221
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Wakulla County,30.1301689,-84.35420490000001,476.0,4.809166666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Hernando County,28.5578826,-82.4752757,692.0,6.186944444444443
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Alachua County,29.6579549,-82.3017728,541.0,4.828055555555554
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Pasco County,28.3232418,-82.4319405,697.0,6.087777777777778
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Dixie County,29.5207227,-83.1649001,542.0,5.1819444444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Suwannee County,30.24850959999999,-82.99316069999998,444.0,4.0408333333333335
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Citrus County,28.8848842,-82.51858370000002,623.0,5.828888888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Saunders County,41.168563,-96.663812,1640.0,15.058055555555557
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Seward County,40.9078649,-97.0984646,1643.0,15.044722222222227
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Nebraska,Merrick County,41.2031926,-98.0028892,1751.0,16.100555555555555
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Florida,Glades County,26.984415,-81.0754657,901.0,8.101666666666668
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oregon,Clackamas County,45.2023855,-122.1188945,4216.0,38.73138888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oregon,Yamhill County,45.17719829999999,-123.2395303,4259.0,38.73416666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Mayes County,36.2322429,-95.3102505,1245.0,11.478333333333332
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Wagoner County,35.91923970000001,-95.5197394,1214.0,11.13
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Missouri,Ste. Genevieve County,37.8934532,-90.2244662,826.0,7.868333333333332
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Kiowa County,34.9742541,-98.9245343,1539.0,14.162222222222226
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Missouri,St. Charles County,38.7338885,-90.8294002,956.0,8.681111111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Blaine County,35.8825489,-98.3964938,1479.0,13.530833333333335
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Kay County,36.8234478,-97.179026,1432.0,13.18
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Nowata County,36.7344388,-95.6457951,1325.0,12.1675
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Alfalfa County,36.7435919,-98.3964938,1530.0,14.090555555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Creek County,35.8362494,-96.3226072,1284.0,11.908888888888885
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Maine,Aroostook County,46.819941,-68.4766064,2340.0,22.15388888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Missouri,Ralls County,39.55823510000001,-91.5983959,1082.0,9.947222222222225
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Dewey County,36.017265,-98.9245343,1530.0,14.155
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Vermont,Addison County,44.1197293,-73.164338,1820.0,17.294444444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Canadian County,35.5593784,-98.0465185,1419.0,12.956944444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Maine,Penobscot County,45.3230777,-68.58067270000001,2162.0,20.404722222222226
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Grady County,35.0472662,-97.87216,1424.0,12.931111111111115
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Missouri,St. Louis County,38.6103023,-90.4125181,915.0,8.293611111111113
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Okfuskee County,35.4878871,-96.3226072,1259.0,11.516944444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Tulsa County,36.15934710000001,-95.94097099999999,1264.0,11.487777777777776
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Vermont,Grand Isle County,44.8595928,-73.29572990000001,1931.0,18.08333333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Major County,36.34796710000001,-98.5281613,1507.0,13.934722222222224
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Mexico,McKinley County,35.71524720000001,-108.2377519,2454.0,22.26388888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Woods County,36.71818620000001,-98.7481167,1560.0,14.494444444444444
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Big Stone County,45.4932045,-96.4724,2108.0,19.17055555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Mexico,Catron County,34.151517299999995,-108.4276047,2513.0,23.166944444444447
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Woodward County,36.413792,-99.3673084,1585.0,14.553888888888887
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Aitkin County,46.618543300000006,-93.45366920000001,2022.0,18.32638888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Carver County,44.82543099999999,-93.7841503,1811.0,16.730833333333333
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Pipestone County,43.9973355,-96.3226072,1946.0,17.560555555555556
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Kittson County,48.7563083,-96.865445,2438.0,21.882222222222218
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Mahnomen County,47.38117370000001,-95.797516,2211.0,20.260833333333334
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Sibley County,44.5502089,-94.1513764,1796.0,16.610833333333332
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Dakota County,44.731554,-93.1779659,1728.0,16.213888888888892
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Otter Tail County,46.518943500000006,-95.8935983,2134.0,19.324166666666667
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Oklahoma,Washita County,35.3234027,-98.9245343,1524.0,13.898333333333332
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,New Mexico,Hidalgo County,31.93552,-108.7125791,2538.0,23.1025
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Wabasha County,44.3020812,-92.2236667,1717.0,15.505277777777776
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Traverse County,45.8030256,-96.365147,2102.0,18.91138888888889
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Meeker County,45.1353179,-94.5150543,1925.0,17.586388888888887
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Watonwan County,43.93230910000001,-94.479976,1766.0,16.246666666666666
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Ramsey County,44.996398600000006,-93.0615978,1808.0,16.1875
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Becker County,46.9164628,-95.7036557,2147.0,19.636944444444445
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Cottonwood County,44.04886920000001,-95.3102505,1843.0,16.99861111111111
FEMA,Atlanta,Georgia,"Atlanta, Georgia",33.7489954,-84.3879824,2,Minnesota,Norman County,47.3416805,-96.5313092,2229.0,20.0875
