Day,Month,Year,gglCountry,gglAddress,Type,SubType,TotAffected,DisasterID
22,12,2009,Kansas,Decatur County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,3056.82,
22,12,2009,Kansas,Jefferson County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,21758.36,
22,12,2009,Kansas,Phillips County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,1105.78,
22,12,2009,Kansas,Washington County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,34290.62,
23,12,2009,South Dakota,Todd County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2499.12,
20,1,2010,South Dakota,Day County,Severe Storm(s),SEVERE WINTER STORM,1484.6,
22,12,2009,Kansas,Linn County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,30334.72,
22,12,2009,Kansas,Osage County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,12342.72,
23,12,2009,South Dakota,Brule County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,1366.3,
23,12,2009,South Dakota,Todd County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2499.12,
22,12,2009,Kansas,Geary County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,8934.12,
22,12,2009,Kansas,Lyon County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,13514.8,
22,12,2009,Kansas,Rooks County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,1347.06,
23,12,2009,South Dakota,Clay County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2440.36,
22,12,2009,Kansas,Douglas County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,11481.34,
20,1,2010,South Dakota,Brule County,Severe Storm(s),SEVERE WINTER STORM,1366.3,
22,12,2009,Kansas,Rawlins County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,654.94,
22,12,2009,Kansas,Montgomery County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,24541.92,
23,12,2009,South Dakota,Turner County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2170.2200000000007,
23,12,2009,South Dakota,Lyman County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,976.3,
22,12,2009,Kansas,Jewell County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,800.02,
22,12,2009,Kansas,Logan County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,9553.18,
22,12,2009,Kansas,Wilson County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,11158.68,
23,12,2009,South Dakota,Campbell County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,11994.58,
20,1,2010,South Dakota,Deuel County,Severe Storm(s),SEVERE WINTER STORM,1134.64,
22,12,2009,Kansas,Franklin County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,20322.38,
22,12,2009,Kansas,Neosho County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,4293.12,
22,12,2009,Kansas,Riley County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,18489.9,
23,12,2009,South Dakota,Shannon County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,2194.66,
20,1,2010,South Dakota,Aurora County,Severe Storm(s),SEVERE WINTER STORM,704.6,
22,12,2009,Kansas,Morris County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,3362.84,
22,12,2009,Kansas,Nemaha County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,1884.48,
23,12,2009,South Dakota,Mellette County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,532.48,
23,12,2009,South Dakota,Oglala Lakota County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,3532.36,
22,12,2009,Kansas,Jackson County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,5316.74,
22,12,2009,Kansas,Graham County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,2303.86,
22,12,2009,Kansas,Wallace County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,386.1,
22,12,2009,Kansas,Sheridan County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,7570.16,
20,1,2010,South Dakota,Corson County,Severe Storm(s),SEVERE WINTER STORM,1053.0,
20,1,2010,South Dakota,Campbell County,Severe Storm(s),SEVERE WINTER STORM,11994.58,
22,12,2009,Kansas,Pottawatomie County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,18054.92,
23,12,2009,South Dakota,Tripp County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,1467.44,
22,12,2009,Kansas,Labette County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,5617.820000000002,
22,12,2009,Kansas,Woodson County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,860.34,
20,1,2010,South Dakota,Dewey County,Severe Storm(s),SEVERE WINTER STORM,1378.26,
22,12,2009,Kansas,Gove County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,700.7,
22,12,2009,Kansas,Shawnee County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,46262.84,
20,1,2010,South Dakota,Buffalo County,Severe Storm(s),SEVERE WINTER STORM,3532.6200000000013,
22,12,2009,Kansas,Marshall County,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM,8607.82,
23,12,2009,South Dakota,Gregory County,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM,1110.46,
20,1,2010,South Dakota,Gregory County,Severe Storm(s),SEVERE WINTER STORM,1110.46,
20,1,2010,South Dakota,Edmunds County,Severe Storm(s),SEVERE WINTER STORM,1058.46,
20,1,2010,South Dakota,Faulk County,Severe Storm(s),SEVERE WINTER STORM,614.64,
20,1,2010,South Dakota,Hyde County,Severe Storm(s),SEVERE WINTER STORM,369.2,
20,1,2010,South Dakota,Hughes County,Severe Storm(s),SEVERE WINTER STORM,4425.72,
20,1,2010,South Dakota,Sully County,Severe Storm(s),SEVERE WINTER STORM,356.98,
20,1,2010,South Dakota,Meade County,Severe Storm(s),SEVERE WINTER STORM,6612.84,
20,1,2010,South Dakota,McCook County,Severe Storm(s),SEVERE WINTER STORM,1460.68,
20,1,2010,South Dakota,Douglas County,Severe Storm(s),SEVERE WINTER STORM,11481.34,
20,1,2010,South Dakota,Grant County,Severe Storm(s),SEVERE WINTER STORM,13314.08,
20,1,2010,South Dakota,Harding County,Severe Storm(s),SEVERE WINTER STORM,326.3,
20,1,2010,South Dakota,Perkins County,Severe Storm(s),SEVERE WINTER STORM,775.32,
20,1,2010,South Dakota,Jerauld County,Severe Storm(s),SEVERE WINTER STORM,538.46,
20,1,2010,South Dakota,Hand County,Severe Storm(s),SEVERE WINTER STORM,892.0600000000003,
20,1,2010,South Dakota,Hutchinson County,Severe Storm(s),SEVERE WINTER STORM,5759.0,
20,1,2010,South Dakota,McPherson County,Severe Storm(s),SEVERE WINTER STORM,639.34,
18,1,2010,Arizona,Coconino County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,34949.46,
18,1,2010,Arizona,La Paz County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,5327.14,
20,1,2010,South Dakota,Potter County,Severe Storm(s),SEVERE WINTER STORM,31478.98,
18,1,2010,Arizona,Yavapai County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,54868.58,
12,3,2010,West Virginia,Summers County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",3621.02,
12,3,2010,Rhode Island,Washington County,Severe Storm(s),SEVERE STORMS AND  FLOODING,34290.62,
18,1,2010,Arizona,Navajo County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,27936.74,
20,1,2010,South Dakota,Walworth County,Severe Storm(s),SEVERE WINTER STORM,26579.28,
12,3,2010,West Virginia,Fayette County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",11970.14,
23,2,2010,Maine,Knox County,Severe Storm(s),SEVERE WINTER STORM,966.94,
12,3,2010,New Jersey,Cumberland County,Severe Storm(s),SEVERE STORMS AND FLOODING,2613.52,
12,3,2010,Massachusetts,Plymouth County,Severe Storm(s),SEVERE STORMS AND  FLOODING,128678.94,
18,1,2010,Arizona,Pinal County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,97700.2,
23,2,2010,New Hampshire,Hillsborough County,Severe Storm(s),SEVERE WINTER STORM,104187.46,
23,2,2010,Maine,York County,Severe Storm(s),SEVERE WINTER STORM,17020.64,
23,2,2010,New Hampshire,Strafford County,Severe Storm(s),SEVERE WINTER STORM,32017.18,
12,3,2010,New Jersey,Burlington County,Severe Storm(s),SEVERE STORMS AND FLOODING,116670.84,
12,3,2010,West Virginia,Greenbrier County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",9224.8,
12,3,2010,Rhode Island,Bristol County,Severe Storm(s),SEVERE STORMS AND  FLOODING,12967.5,
18,1,2010,Arizona,Apache County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,18594.68,
23,2,2010,Maine,Sagadahoc County,Severe Storm(s),SEVERE WINTER STORM,9176.18,
12,3,2010,Massachusetts,Essex County,Severe Storm(s),SEVERE STORMS AND  FLOODING,2899.26,
12,3,2010,Massachusetts,Worcester County,Severe Storm(s),SEVERE STORMS AND  FLOODING,207623.52,
18,1,2010,Arizona,Mohave County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,52048.36,
18,1,2010,Arizona,Gila County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,13935.22,
23,2,2010,New Hampshire,Sullivan County,Severe Storm(s),SEVERE WINTER STORM,40773.98,
12,3,2010,West Virginia,Raleigh County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",20503.34,
12,3,2010,New Jersey,Cape May County,Severe Storm(s),SEVERE STORMS AND FLOODING,25288.9,
12,3,2010,Massachusetts,Middlesex County,Severe Storm(s),SEVERE STORMS AND  FLOODING,2849.34,
12,3,2010,Rhode Island,Newport County,Severe Storm(s),SEVERE STORMS AND  FLOODING,21550.88,
18,1,2010,Arizona,Greenlee County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,2193.62,
20,1,2010,South Dakota,Ziebach County,Severe Storm(s),SEVERE WINTER STORM,728.26,
23,2,2010,New Hampshire,Merrimack County,Severe Storm(s),SEVERE WINTER STORM,38075.7,
23,2,2010,Maine,Lincoln County,Severe Storm(s),SEVERE WINTER STORM,4707.56,
12,3,2010,New Jersey,Atlantic County,Severe Storm(s),SEVERE STORMS AND FLOODING,71382.74,
12,3,2010,Massachusetts,Suffolk County,Severe Storm(s),SEVERE STORMS AND  FLOODING,388271.0,
18,1,2010,Arizona,Graham County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,2303.86,
12,3,2010,Rhode Island,Kent County,Severe Storm(s),SEVERE STORMS AND  FLOODING,210.08,
12,3,2010,West Virginia,Kanawha County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",50196.38000000001,
18,1,2010,Arizona,Gila County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,13935.22,
20,1,2010,South Dakota,Turner County,Severe Storm(s),SEVERE WINTER STORM,2170.2200000000007,
23,2,2010,New Hampshire,Grafton County,Severe Storm(s),SEVERE WINTER STORM,23170.68,
23,2,2010,Maine,Cumberland County,Severe Storm(s),SEVERE WINTER STORM,2613.52,
12,3,2010,Massachusetts,Norfolk County,Severe Storm(s),SEVERE STORMS AND  FLOODING,174421.0,
12,3,2010,West Virginia,Mercer County,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",16188.64,
20,1,2010,South Dakota,Roberts County,Severe Storm(s),SEVERE WINTER STORM,241.54,
12,3,2010,Massachusetts,Bristol County,Severe Storm(s),SEVERE STORMS AND  FLOODING,12967.5,
18,1,2010,Arizona,Navajo County,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING,27936.74,
23,2,2010,New Hampshire,Rockingham County,Severe Storm(s),SEVERE WINTER STORM,19841.64,
12,3,2010,New Jersey,Bergen County,Severe Storm(s),SEVERE STORMS AND FLOODING,235330.16,
12,3,2010,Rhode Island,Providence County,Severe Storm(s),SEVERE STORMS AND  FLOODING,162933.42,
12,3,2010,New Jersey,Mercer County,Severe Storm(s),SEVERE STORMS AND FLOODING,16188.64,
12,3,2010,New Jersey,Passaic County,Severe Storm(s),SEVERE STORMS AND FLOODING,130318.76,
12,3,2010,New Jersey,Gloucester County,Severe Storm(s),SEVERE STORMS AND FLOODING,9583.08,
12,3,2010,New Jersey,Middlesex County,Severe Storm(s),SEVERE STORMS AND FLOODING,2849.34,
12,3,2010,New Jersey,Essex County,Severe Storm(s),SEVERE STORMS AND FLOODING,2899.26,
12,3,2010,New Jersey,Somerset County,Severe Storm(s),SEVERE STORMS AND FLOODING,20212.92,
12,3,2010,New Jersey,Monmouth County,Severe Storm(s),SEVERE STORMS AND FLOODING,163898.80000000002,
12,3,2010,New Jersey,Union County,Severe Storm(s),SEVERE STORMS AND FLOODING,4968.34,
12,3,2010,New Jersey,Hunterdon County,Severe Storm(s),SEVERE STORMS AND FLOODING,33370.74,
12,3,2010,New Jersey,Ocean County,Severe Storm(s),SEVERE STORMS AND FLOODING,149907.42,
1,3,2010,Minnesota,Blue Earth County,Flood,FLOODING,16643.38,
1,3,2010,Minnesota,McLeod County,Flood,FLOODING,9529.26,
1,3,2010,Minnesota,Wilkin County,Flood,FLOODING,1709.76,
13,3,2010,New York,Nassau County,Severe Storm(s),SEVERE STORMS AND FLOODING,348278.32,
1,4,2010,North Dakota,Oliver County,Severe Storm(s),SEVERE WINTER STORM,479.96,
1,3,2010,Minnesota,Goodhue County,Flood,FLOODING,12007.58,
13,3,2010,New York,Schoharie County,Severe Storm(s),SEVERE STORMS AND FLOODING,8514.74,
1,3,2010,Minnesota,Scott County,Flood,FLOODING,6026.02,
1,3,2010,Minnesota,Cottonwood County,Flood,FLOODING,3038.62,
1,4,2010,North Dakota,Grant County,Severe Storm(s),SEVERE WINTER STORM,13314.08,
1,3,2010,Minnesota,Nicollet County,Flood,FLOODING,8509.02,
13,3,2010,New York,Suffolk County,Severe Storm(s),SEVERE STORMS AND FLOODING,388271.0,
1,4,2010,North Dakota,Sheridan County,Severe Storm(s),SEVERE WINTER STORM,7570.16,
1,3,2010,Minnesota,Sibley County,Flood,FLOODING,3958.76,
1,3,2010,Minnesota,Carver County,Flood,FLOODING,23670.92,
1,4,2010,North Dakota,Adams County,Severe Storm(s),SEVERE WINTER STORM,5427.5,
1,3,2010,Minnesota,Norman County,Flood,FLOODING,1781.52,
1,4,2010,North Dakota,Sioux County,Severe Storm(s),SEVERE WINTER STORM,1079.78,
1,3,2010,Minnesota,Clay County,Flood,FLOODING,2440.36,
1,4,2010,North Dakota,Burleigh County,Severe Storm(s),SEVERE WINTER STORM,21140.08,
1,3,2010,Minnesota,Polk County,Flood,FLOODING,11493.3,
1,3,2010,Minnesota,Grant County,Flood,FLOODING,13314.08,
1,4,2010,North Dakota,McHenry County,Severe Storm(s),SEVERE WINTER STORM,1402.7,
13,3,2010,New York,Orange County,Severe Storm(s),SEVERE STORMS AND FLOODING,8705.06,
1,3,2010,Minnesota,Ramsey County,Flood,FLOODING,2977.26,
12,3,2010,New Jersey,Morris County,Severe Storm(s),SEVERE STORMS AND FLOODING,3362.84,
1,3,2010,Minnesota,Kittson County,Flood,FLOODING,1183.52,
1,4,2010,North Dakota,McLean County,Severe Storm(s),SEVERE WINTER STORM,2330.12,
1,3,2010,Minnesota,Marshall County,Flood,FLOODING,8607.82,
1,4,2010,North Dakota,Morton County,Severe Storm(s),SEVERE WINTER STORM,7142.46,
13,3,2010,New York,Warren County,Severe Storm(s),SEVERE STORMS AND FLOODING,9769.5,
1,3,2010,Minnesota,Stevens County,Flood,FLOODING,11318.06,
1,3,2010,Minnesota,Brown County,Flood,FLOODING,64481.82,
1,3,2010,Minnesota,Big Stone County,Flood,FLOODING,1369.94,
1,3,2010,Minnesota,Yellow Medicine County,Flood,FLOODING,2713.88,
1,3,2010,Minnesota,Yellow Medicine County,Flood,FLOODING,2713.88,
13,3,2010,New York,Otsego County,Severe Storm(s),SEVERE STORMS AND FLOODING,16187.34,
1,3,2010,Minnesota,Red Lake County,Flood,FLOODING,1063.14,
13,3,2010,New York,Rockland County,Severe Storm(s),SEVERE STORMS AND FLOODING,81038.62000000001,
1,3,2010,Minnesota,Renville County,Flood,FLOODING,642.2,
1,3,2010,Minnesota,Pennington County,Flood,FLOODING,26246.48,
13,3,2010,New York,Westchester County,Severe Storm(s),SEVERE STORMS AND FLOODING,246769.38,
1,3,2010,Minnesota,Traverse County,Flood,FLOODING,925.08,
1,3,2010,Minnesota,Lac qui Parle County,Flood,FLOODING,1887.34,
1,4,2010,North Dakota,Mercer County,Severe Storm(s),SEVERE WINTER STORM,16188.64,
13,3,2010,New York,Richmond County,Severe Storm(s),SEVERE STORMS AND FLOODING,2406.04,
1,3,2010,Minnesota,Redwood County,Flood,FLOODING,4175.34,
1,3,2010,Minnesota,Chippewa County,Flood,FLOODING,16227.9,
1,4,2010,North Dakota,Benson County,Severe Storm(s),SEVERE WINTER STORM,1731.6,
6,3,2010,Nebraska,Antelope County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1738.1,
6,3,2010,Nebraska,Boyd County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",545.74,
6,3,2010,Nebraska,Dakota County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",5461.56,
6,3,2010,Nebraska,Gage County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",5800.860000000002,
1,4,2010,North Dakota,Wells County,Severe Storm(s),SEVERE WINTER STORM,1093.82,
6,3,2010,Nebraska,Cass County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",7920.64,
6,3,2010,Nebraska,Holt County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2713.1,
6,3,2010,Nebraska,Butler County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",47804.12,
6,3,2010,Nebraska,Boone County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",6403.54,
6,3,2010,Nebraska,Dixon County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1560.0,
6,3,2010,Nebraska,Howard County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",9103.12,
6,3,2010,Nebraska,Hayes County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",251.42,
6,3,2010,Nebraska,Cuming County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2376.14,
6,3,2010,Nebraska,Jefferson County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",21758.36,
6,3,2010,Nebraska,Colfax County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",3575.0,
6,3,2010,Nebraska,Greeley County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",659.88,
6,3,2010,Nebraska,Arthur County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",119.6,
6,3,2010,Nebraska,Nance County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",971.1,
6,3,2010,Nebraska,Pierce County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",10664.94,
6,3,2010,Nebraska,Richardson County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2174.38,
6,3,2010,Nebraska,Thurston County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",65588.64,
12,3,2010,Connecticut,Middlesex County,Severe Storm(s),SEVERE STORMS AND FLOODING,2849.34,
6,3,2010,Nebraska,Seward County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",4355.0,
6,3,2010,Nebraska,Otoe County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",4092.4,
6,3,2010,Nebraska,Wheeler County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1406.6,
12,3,2010,Connecticut,New London County,Severe Storm(s),SEVERE STORMS AND FLOODING,71254.3,
6,3,2010,Nebraska,Loup County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",164.32,
6,3,2010,Nebraska,Valley County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1107.6,
6,3,2010,Nebraska,Madison County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",3460.08,
12,3,2010,Connecticut,New Haven County,Severe Storm(s),SEVERE STORMS AND FLOODING,224244.02,
6,3,2010,Nebraska,Lancaster County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2961.660000000001,
6,3,2010,Nebraska,Polk County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",11493.3,
6,3,2010,Nebraska,Platte County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2253.42,
6,3,2010,Nebraska,Pawnee County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",4310.02,
6,3,2010,Nebraska,Saline County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",3692.0,
6,3,2010,Nebraska,Stanton County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1593.54,
12,3,2010,Connecticut,Fairfield County,Severe Storm(s),SEVERE STORMS AND FLOODING,6228.56,
6,3,2010,Nebraska,Johnson County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",2227.94,
6,3,2010,Nebraska,Nemaha County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1884.48,
6,3,2010,Nebraska,Nuckolls County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",1170.0,
6,3,2010,Nebraska,Sherman County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",788.84,
6,3,2010,Nebraska,York County,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING",17020.64,
12,3,2010,Connecticut,Windham County,Severe Storm(s),SEVERE STORMS AND FLOODING,11573.38,
23,4,2010,Mississippi,Holmes County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",11015.16,
26,2,2010,North Dakota,Bottineau County,Flood,FLOODING,1671.54,
23,4,2010,Mississippi,Choctaw County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",3953.3,
26,2,2010,North Dakota,Walsh County,Flood,FLOODING,2890.94,
26,2,2010,North Dakota,Pembina County,Flood,FLOODING,1927.38,
23,4,2010,Mississippi,Union County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",4968.34,
30,4,2010,Tennessee,DeKalb County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4867.980000000001,
26,2,2010,North Dakota,Sargent County,Flood,FLOODING,995.54,
26,2,2010,North Dakota,McHenry County,Flood,FLOODING,1402.7,
30,4,2010,Tennessee,Gibson County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",12917.58,
30,4,2010,Tennessee,Cheatham County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",10167.3,
26,2,2010,North Dakota,Foster County,Flood,FLOODING,869.1800000000003,
24,4,2010,Alabama,Walker County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",17643.86,
30,4,2010,Tennessee,Henderson County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",20418.32,
23,4,2010,Mississippi,Yazoo County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",7296.900000000002,
26,2,2010,North Dakota,Kidder County,Flood,FLOODING,633.1,
26,2,2010,North Dakota,Steele County,Flood,FLOODING,513.5,
30,4,2010,Tennessee,Campbell County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",11994.58,
30,4,2010,Tennessee,Hardeman County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",1076.14,
30,4,2010,Tennessee,Lawrence County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",10885.94,
26,2,2010,North Dakota,Benson County,Flood,FLOODING,1731.6,
26,2,2010,North Dakota,Dickey County,Flood,FLOODING,1375.14,
26,2,2010,North Dakota,Traill County,Flood,FLOODING,2111.46,
26,2,2010,North Dakota,Logan County,Flood,FLOODING,9553.18,
26,2,2010,North Dakota,Wells County,Flood,FLOODING,1093.82,
30,4,2010,Tennessee,Carroll County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",7810.92,
30,4,2010,Tennessee,Hickman County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",6419.400000000002,
26,2,2010,North Dakota,Emmons County,Flood,FLOODING,923.0,
26,2,2010,North Dakota,Morton County,Flood,FLOODING,7142.46,
24,4,2010,Alabama,Marshall County,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",8607.82,
30,4,2010,Tennessee,Crockett County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",966.94,
30,4,2010,Tennessee,Humphreys County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4819.88,
23,4,2010,Mississippi,Warren County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",9769.5,
26,2,2010,North Dakota,LaMoure County,Flood,FLOODING,1076.14,
26,2,2010,North Dakota,Benson County,Flood,FLOODING,1731.6,
30,4,2010,Tennessee,Cannon County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",3588.26,
30,4,2010,Tennessee,Giles County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4494.3600000000015,
30,4,2010,Tennessee,Lewis County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4256.72,
30,4,2010,Tennessee,Jackson County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",5316.74,
26,2,2010,North Dakota,Ramsey County,Flood,FLOODING,2977.26,
26,2,2010,North Dakota,Mercer County,Flood,FLOODING,16188.64,
30,4,2010,Tennessee,Decatur County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",3056.82,
30,4,2010,Tennessee,Clay County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",2440.36,
23,4,2010,Mississippi,Issaquena County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",365.56,
23,4,2010,Mississippi,Attala County,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",5086.64,
26,2,2010,North Dakota,Ransom County,Flood,FLOODING,1418.82,
26,2,2010,North Dakota,Nelson County,Flood,FLOODING,3905.2,
30,4,2010,Tennessee,Dickson County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",12913.16,
30,4,2010,Tennessee,Davidson County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",162937.06,
30,4,2010,Tennessee,Haywood County,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES ",4884.62,
